CVEGEO	ola	defunciones	casos_totales	cfr
29048	05_ola_3	5	73	6.8493150684931505
29048	06_interola_3	0	3	0
29048	07_ola_4	0	94	0
29049	01_ola_1	3	16	18.75
29049	02_interola_1	0	7	0
29049	03_ola_2	3	24	12.5
29049	04_interola_2	0	5	0
29049	05_ola_3	0	20	0
29049	06_interola_3	0	3	0
29049	07_ola_4	0	34	0
29050	01_ola_1	9	37	24.324324324324323
29050	02_interola_1	0	11	0
29050	03_ola_2	8	57	14.035087719298245
29050	04_interola_2	3	14	21.428571428571427
29050	05_ola_3	3	47	6.382978723404255
29050	06_interola_3	0	2	0
29050	07_ola_4	0	73	0
29051	01_ola_1	5	14	35.714285714285715
29051	02_interola_1	1	10	10
29051	03_ola_2	10	43	23.25581395348837
29051	04_interola_2	0	4	0
29051	05_ola_3	1	19	5.2631578947368425
29051	06_interola_3	0	2	0
29051	07_ola_4	0	53	0
29052	01_ola_1	6	23	26.08695652173913
29052	02_interola_1	3	6	50
29052	03_ola_2	3	19	15.789473684210526
29052	04_interola_2	0	1	0
29052	05_ola_3	2	18	11.11111111111111
29052	06_interola_3	0	8	0
29052	07_ola_4	0	22	0
29053	01_ola_1	7	37	18.91891891891892
29053	02_interola_1	0	13	0
29053	03_ola_2	5	34	14.705882352941176
29053	04_interola_2	0	2	0
29053	05_ola_3	3	29	10.344827586206897
29053	06_interola_3	0	7	0
29053	07_ola_4	2	82	2.4390243902439024
29054	01_ola_1	4	23	17.391304347826086
29054	02_interola_1	0	9	0
29054	03_ola_2	11	51	21.568627450980394
29054	04_interola_2	0	8	0
29054	05_ola_3	1	36	2.7777777777777777
29054	06_interola_3	0	2	0
29054	07_ola_4	1	107	0.9345794392523364
29055	01_ola_1	0	3	0
29055	02_interola_1	1	8	12.5
29055	03_ola_2	5	20	25
29055	04_interola_2	0	2	0
29055	05_ola_3	0	8	0
29055	06_interola_3	0	0	NA
29055	07_ola_4	0	13	0
29056	01_ola_1	8	34	23.529411764705884
29056	02_interola_1	2	15	13.333333333333334
29056	03_ola_2	10	30	33.333333333333336
29056	04_interola_2	0	3	0
29056	05_ola_3	1	28	3.5714285714285716
29056	06_interola_3	0	3	0
29056	07_ola_4	1	27	3.7037037037037037
29057	01_ola_1	2	11	18.181818181818183
29057	02_interola_1	0	3	0
29057	03_ola_2	3	28	10.714285714285714
29057	04_interola_2	0	2	0
29057	05_ola_3	4	29	13.793103448275861
29057	06_interola_3	0	1	0
29057	07_ola_4	0	28	0
29058	01_ola_1	5	26	19.23076923076923
29058	02_interola_1	1	18	5.555555555555555
29058	03_ola_2	8	81	9.876543209876543
29058	04_interola_2	0	6	0
29058	05_ola_3	1	67	1.492537313432836
29058	06_interola_3	0	4	0
29058	07_ola_4	0	183	0
29059	01_ola_1	2	10	20
29059	02_interola_1	0	4	0
29059	03_ola_2	1	27	3.7037037037037037
29059	04_interola_2	0	4	0
29059	05_ola_3	0	17	0
29059	06_interola_3	0	2	0
29059	07_ola_4	1	68	1.4705882352941178
29060	01_ola_1	6	23	26.08695652173913
29060	02_interola_1	2	5	40
29060	03_ola_2	9	32	28.125
29060	04_interola_2	0	2	0
29060	05_ola_3	1	17	5.882352941176471
29060	06_interola_3	0	1	0
29060	07_ola_4	0	47	0
30001	01_ola_1	2	5	40
30001	02_interola_1	1	5	20
30001	03_ola_2	2	16	12.5
30001	04_interola_2	2	6	33.333333333333336
30001	05_ola_3	2	8	25
30001	06_interola_3	0	1	0
30001	07_ola_4	2	15	13.333333333333334
30002	01_ola_1	3	7	42.857142857142854
30002	02_interola_1	1	1	100
30002	03_ola_2	2	3	66.66666666666667
30002	04_interola_2	0	0	NA
30002	05_ola_3	0	2	0
30002	06_interola_3	0	0	NA
30002	07_ola_4	0	6	0
30003	01_ola_1	42	149	28.187919463087248
30003	02_interola_1	5	18	27.77777777777778
30003	03_ola_2	22	68	32.35294117647059
30003	04_interola_2	4	19	21.05263157894737
30003	05_ola_3	57	241	23.651452282157678
30003	06_interola_3	0	12	0
30003	07_ola_4	3	195	1.5384615384615385
30004	01_ola_1	9	53	16.9811320754717
30004	02_interola_1	9	36	25
30004	03_ola_2	12	55	21.818181818181817
30004	04_interola_2	1	11	9.090909090909092
30004	05_ola_3	20	73	27.397260273972602
30004	06_interola_3	1	3	33.333333333333336
30004	07_ola_4	1	71	1.408450704225352
30005	01_ola_1	0	10	0
30005	02_interola_1	0	6	0
30005	03_ola_2	1	6	16.666666666666668
30005	04_interola_2	0	0	NA
30005	05_ola_3	8	33	24.242424242424242
30005	06_interola_3	0	4	0
30005	07_ola_4	0	7	0
30006	01_ola_1	5	24	20.833333333333332
30006	02_interola_1	3	19	15.789473684210526
30006	03_ola_2	3	36	8.333333333333334
30006	04_interola_2	1	1	100
30006	05_ola_3	4	42	9.523809523809524
30006	06_interola_3	0	0	NA
30006	07_ola_4	3	46	6.521739130434782
30007	01_ola_1	3	3	100
30007	02_interola_1	1	2	50
30007	03_ola_2	1	8	12.5
30007	04_interola_2	0	0	NA
30007	05_ola_3	2	7	28.571428571428573
30007	06_interola_3	0	0	NA
30007	07_ola_4	0	2	0
30008	01_ola_1	0	1	0
30008	02_interola_1	0	2	0
30008	03_ola_2	0	5	0
30008	04_interola_2	0	0	NA
30008	05_ola_3	0	5	0
30008	06_interola_3	0	0	NA
30008	07_ola_4	0	1	0
30009	01_ola_1	9	18	50
30009	02_interola_1	5	13	38.46153846153846
30009	03_ola_2	2	16	12.5
30009	04_interola_2	1	9	11.11111111111111
30009	05_ola_3	11	55	20
30009	06_interola_3	0	0	NA
30009	07_ola_4	2	33	6.0606060606060606
30010	01_ola_1	14	36	38.888888888888886
30010	02_interola_1	7	20	35
30010	03_ola_2	13	44	29.545454545454547
30010	04_interola_2	3	14	21.428571428571427
30010	05_ola_3	15	116	12.931034482758621
30010	06_interola_3	1	4	25
30010	07_ola_4	3	42	7.142857142857143
30011	01_ola_1	32	217	14.746543778801843
30011	02_interola_1	3	80	3.75
30011	03_ola_2	16	131	12.213740458015268
30011	04_interola_2	8	23	34.78260869565217
30011	05_ola_3	26	278	9.352517985611511
30011	06_interola_3	1	6	16.666666666666668
30011	07_ola_4	10	182	5.4945054945054945
30012	01_ola_1	2	29	6.896551724137931
30012	02_interola_1	1	8	12.5
30012	03_ola_2	7	26	26.923076923076923
30012	04_interola_2	0	1	0
30012	05_ola_3	5	30	16.666666666666668
30012	06_interola_3	1	2	50
30012	07_ola_4	0	40	0
30013	01_ola_1	14	38	36.8421052631579
30013	02_interola_1	4	8	50
30013	03_ola_2	11	38	28.94736842105263
30013	04_interola_2	2	12	16.666666666666668
30013	05_ola_3	5	44	11.363636363636363
30013	06_interola_3	1	2	50
30013	07_ola_4	4	37	10.81081081081081
30014	01_ola_1	18	109	16.513761467889907
30014	02_interola_1	9	33	27.272727272727273
30014	03_ola_2	13	72	18.055555555555557
30014	04_interola_2	1	8	12.5
30014	05_ola_3	25	356	7.022471910112359
30014	06_interola_3	1	7	14.285714285714286
30014	07_ola_4	3	146	2.0547945205479454
30015	01_ola_1	24	58	41.37931034482759
30015	02_interola_1	11	45	24.444444444444443
30015	03_ola_2	19	66	28.78787878787879
30015	04_interola_2	2	8	25
30015	05_ola_3	38	178	21.348314606741575
30015	06_interola_3	1	2	50
30015	07_ola_4	11	97	11.34020618556701
30016	01_ola_1	38	370	10.27027027027027
30016	02_interola_1	15	174	8.620689655172415
30016	03_ola_2	16	142	11.267605633802816
30016	04_interola_2	5	79	6.329113924050633
30016	05_ola_3	41	443	9.255079006772009
30016	06_interola_3	1	8	12.5
30016	07_ola_4	9	676	1.331360946745562
30017	01_ola_1	3	3	100
30017	02_interola_1	0	1	0
30017	03_ola_2	1	2	50
30017	04_interola_2	0	0	NA
30017	05_ola_3	3	10	30
30017	06_interola_3	0	0	NA
30017	07_ola_4	1	5	20
30018	01_ola_1	0	1	0
30018	02_interola_1	0	0	NA
30018	03_ola_2	1	2	50
30018	04_interola_2	0	1	0
30018	05_ola_3	0	1	0
30018	06_interola_3	0	0	NA
30018	07_ola_4	0	1	0
30019	01_ola_1	1	3	33.333333333333336
30019	02_interola_1	0	0	NA
30019	03_ola_2	0	0	NA
30019	04_interola_2	0	0	NA
30019	05_ola_3	4	6	66.66666666666667
30019	06_interola_3	0	0	NA
30019	07_ola_4	0	0	NA
30020	01_ola_1	0	6	0
30020	02_interola_1	0	13	0
30020	03_ola_2	4	32	12.5
30020	04_interola_2	0	9	0
30020	05_ola_3	0	8	0
30020	06_interola_3	0	1	0
30020	07_ola_4	0	4	0
30021	01_ola_1	11	43	25.58139534883721
30021	02_interola_1	3	10	30
30021	03_ola_2	9	29	31.03448275862069
30021	04_interola_2	0	2	0
30021	05_ola_3	16	100	16
30021	06_interola_3	0	3	0
30021	07_ola_4	1	18	5.555555555555555
30022	01_ola_1	5	44	11.363636363636363
30022	02_interola_1	1	21	4.761904761904762
30022	03_ola_2	7	58	12.068965517241379
30022	04_interola_2	0	7	0
30022	05_ola_3	5	167	2.9940119760479043
30022	06_interola_3	0	9	0
30022	07_ola_4	1	122	0.819672131147541
30023	01_ola_1	3	21	14.285714285714286
30023	02_interola_1	2	6	33.333333333333336
30023	03_ola_2	5	27	18.51851851851852
30023	04_interola_2	1	6	16.666666666666668
30023	05_ola_3	18	114	15.789473684210526
30023	06_interola_3	0	2	0
30023	07_ola_4	3	23	13.043478260869565
30024	01_ola_1	0	1	0
30024	02_interola_1	2	4	50
30024	03_ola_2	3	6	50
30024	04_interola_2	0	1	0
30024	05_ola_3	5	16	31.25
30024	06_interola_3	0	0	NA
30024	07_ola_4	0	3	0
30025	01_ola_1	6	14	42.857142857142854
30025	02_interola_1	2	4	50
30025	03_ola_2	2	7	28.571428571428573
30025	04_interola_2	0	2	0
30025	05_ola_3	8	26	30.76923076923077
30025	06_interola_3	0	1	0
30025	07_ola_4	0	1	0
30026	01_ola_1	12	48	25
30026	02_interola_1	6	24	25
30026	03_ola_2	17	97	17.52577319587629
30026	04_interola_2	2	12	16.666666666666668
30026	05_ola_3	8	96	8.333333333333334
30026	06_interola_3	1	10	10
30026	07_ola_4	5	127	3.937007874015748
30027	01_ola_1	1	6	16.666666666666668
30027	02_interola_1	0	1	0
30027	03_ola_2	1	6	16.666666666666668
30027	04_interola_2	0	0	NA
30027	05_ola_3	2	11	18.181818181818183
30027	06_interola_3	0	0	NA
30027	07_ola_4	0	4	0
30028	01_ola_1	109	679	16.05301914580265
30028	02_interola_1	44	283	15.547703180212014
30028	03_ola_2	64	479	13.36116910229645
30028	04_interola_2	17	168	10.119047619047619
30028	05_ola_3	82	1015	8.078817733990148
30028	06_interola_3	1	23	4.3478260869565215
30028	07_ola_4	13	1465	0.8873720136518771
30029	01_ola_1	2	5	40
30029	02_interola_1	1	4	25
30029	03_ola_2	1	2	50
30029	04_interola_2	1	2	50
30029	05_ola_3	0	2	0
30029	06_interola_3	0	0	NA
30029	07_ola_4	1	3	33.333333333333336
30030	01_ola_1	15	168	8.928571428571429
30030	02_interola_1	14	120	11.666666666666666
30030	03_ola_2	30	198	15.151515151515152
30030	04_interola_2	2	19	10.526315789473685
30030	05_ola_3	19	354	5.367231638418079
30030	06_interola_3	0	20	0
30030	07_ola_4	8	293	2.7303754266211606
30031	01_ola_1	6	11	54.54545454545455
30031	02_interola_1	2	4	50
30031	03_ola_2	4	9	44.44444444444444
30031	04_interola_2	0	0	NA
30031	05_ola_3	9	15	60
30031	06_interola_3	0	0	NA
30031	07_ola_4	1	20	5
30032	01_ola_1	25	61	40.98360655737705
30032	02_interola_1	2	7	28.571428571428573
30032	03_ola_2	11	43	25.58139534883721
30032	04_interola_2	2	13	15.384615384615385
30032	05_ola_3	28	326	8.588957055214724
30032	06_interola_3	1	9	11.11111111111111
30032	07_ola_4	2	96	2.0833333333333335
30033	01_ola_1	7	27	25.925925925925927
30033	02_interola_1	5	14	35.714285714285715
30033	03_ola_2	8	25	32
30033	04_interola_2	2	3	66.66666666666667
30033	05_ola_3	19	76	25
30033	06_interola_3	1	4	25
30033	07_ola_4	0	22	0
30034	01_ola_1	10	46	21.73913043478261
30034	02_interola_1	2	14	14.285714285714286
30034	03_ola_2	17	45	37.77777777777778
30034	04_interola_2	0	3	0
30034	05_ola_3	14	49	28.571428571428573
30034	06_interola_3	0	0	NA
30034	07_ola_4	3	24	12.5
30035	01_ola_1	0	1	0
30035	02_interola_1	1	1	100
30035	03_ola_2	3	3	100
30035	04_interola_2	0	0	NA
30035	05_ola_3	2	10	20
30035	06_interola_3	0	0	NA
30035	07_ola_4	0	0	NA
30036	01_ola_1	3	17	17.647058823529413
30036	02_interola_1	0	10	0
30036	03_ola_2	4	11	36.36363636363637
30036	04_interola_2	0	0	NA
30036	05_ola_3	3	19	15.789473684210526
30036	06_interola_3	0	0	NA
30036	07_ola_4	0	20	0
30037	01_ola_1	0	0	NA
30037	02_interola_1	0	1	0
30037	03_ola_2	2	4	50
30037	04_interola_2	0	0	NA
30037	05_ola_3	1	2	50
30037	06_interola_3	0	0	NA
30037	07_ola_4	0	1	0
30038	01_ola_1	54	184	29.347826086956523
30038	02_interola_1	17	81	20.987654320987655
30038	03_ola_2	31	209	14.832535885167465
30038	04_interola_2	4	75	5.333333333333333
30038	05_ola_3	49	954	5.136268343815513
30038	06_interola_3	2	38	5.2631578947368425
30038	07_ola_4	12	764	1.5706806282722514
30039	01_ola_1	437	1717	25.45136866627839
30039	02_interola_1	91	574	15.853658536585366
30039	03_ola_2	259	1256	20.621019108280255
30039	04_interola_2	48	540	8.88888888888889
30039	05_ola_3	311	4510	6.8957871396895785
30039	06_interola_3	19	232	8.189655172413794
30039	07_ola_4	40	3246	1.2322858903265557
30040	01_ola_1	34	182	18.681318681318682
30040	02_interola_1	21	113	18.58407079646018
30040	03_ola_2	55	256	21.484375
30040	04_interola_2	2	18	11.11111111111111
30040	05_ola_3	47	560	8.392857142857142
30040	06_interola_3	1	20	5
30040	07_ola_4	9	378	2.380952380952381
30041	01_ola_1	2	3	66.66666666666667
30041	02_interola_1	0	0	NA
30041	03_ola_2	1	6	16.666666666666668
30041	04_interola_2	0	0	NA
30041	05_ola_3	0	4	0
30041	06_interola_3	0	0	NA
30041	07_ola_4	0	0	NA
30042	01_ola_1	1	3	33.333333333333336
30042	02_interola_1	1	1	100
30042	03_ola_2	5	9	55.55555555555556
30042	04_interola_2	0	1	0
30042	05_ola_3	1	7	14.285714285714286
30042	06_interola_3	0	0	NA
30042	07_ola_4	1	5	20
30043	01_ola_1	2	4	50
30043	02_interola_1	2	3	66.66666666666667
30043	03_ola_2	1	6	16.666666666666668
30043	04_interola_2	0	0	NA
30043	05_ola_3	10	22	45.45454545454545
30043	06_interola_3	0	0	NA
30043	07_ola_4	2	2	100
30044	01_ola_1	203	1580	12.848101265822784
30044	02_interola_1	39	469	8.315565031982942
30044	03_ola_2	101	928	10.883620689655173
30044	04_interola_2	13	156	8.333333333333334
30044	05_ola_3	113	3843	2.9404111371324486
30044	06_interola_3	5	75	6.666666666666667
30044	07_ola_4	41	2962	1.3841998649561107
30045	01_ola_1	53	667	7.946026986506746
30045	02_interola_1	9	127	7.086614173228346
30045	03_ola_2	30	202	14.851485148514852
30045	04_interola_2	4	43	9.30232558139535
30045	05_ola_3	98	1024	9.5703125
30045	06_interola_3	6	20	30
30045	07_ola_4	18	821	2.192448233861145
30046	01_ola_1	4	7	57.142857142857146
30046	02_interola_1	3	3	100
30046	03_ola_2	3	10	30
30046	04_interola_2	0	0	NA
30046	05_ola_3	2	11	18.181818181818183
30046	06_interola_3	0	1	0
30046	07_ola_4	1	9	11.11111111111111
30047	01_ola_1	7	46	15.217391304347826
30047	02_interola_1	5	35	14.285714285714286
30047	03_ola_2	6	32	18.75
30047	04_interola_2	1	9	11.11111111111111
30047	05_ola_3	10	95	10.526315789473685
30047	06_interola_3	0	1	0
30047	07_ola_4	3	74	4.054054054054054
30048	01_ola_1	90	329	27.35562310030395
30048	02_interola_1	23	92	25
30048	03_ola_2	38	201	18.90547263681592
30048	04_interola_2	6	25	24
30048	05_ola_3	73	581	12.564543889845094
30048	06_interola_3	2	22	9.090909090909092
30048	07_ola_4	12	408	2.9411764705882355
30049	01_ola_1	5	13	38.46153846153846
30049	02_interola_1	6	13	46.15384615384615
30049	03_ola_2	4	12	33.333333333333336
30049	04_interola_2	0	5	0
30049	05_ola_3	9	60	15
30049	06_interola_3	0	4	0
30049	07_ola_4	3	34	8.823529411764707
30050	01_ola_1	2	7	28.571428571428573
30050	02_interola_1	0	1	0
30050	03_ola_2	1	5	20
30050	04_interola_2	1	1	100
30050	05_ola_3	1	9	11.11111111111111
30050	06_interola_3	0	0	NA
30050	07_ola_4	1	2	50
30051	01_ola_1	2	8	25
30051	02_interola_1	0	2	0
30051	03_ola_2	1	4	25
30051	04_interola_2	1	3	33.333333333333336
30051	05_ola_3	7	22	31.818181818181817
30051	06_interola_3	0	1	0
30051	07_ola_4	1	7	14.285714285714286
30052	01_ola_1	5	25	20
30052	02_interola_1	1	9	11.11111111111111
30052	03_ola_2	8	24	33.333333333333336
30052	04_interola_2	0	1	0
30052	05_ola_3	5	40	12.5
30052	06_interola_3	0	0	NA
30052	07_ola_4	3	23	13.043478260869565
30053	01_ola_1	12	36	33.333333333333336
30053	02_interola_1	2	8	25
30053	03_ola_2	6	31	19.35483870967742
30053	04_interola_2	1	3	33.333333333333336
30053	05_ola_3	26	110	23.636363636363637
30053	06_interola_3	0	0	NA
30053	07_ola_4	2	69	2.898550724637681
30054	01_ola_1	2	28	7.142857142857143
30054	02_interola_1	3	5	60
30054	03_ola_2	2	10	20
30054	04_interola_2	1	4	25
30054	05_ola_3	9	44	20.454545454545453
30054	06_interola_3	0	2	0
30054	07_ola_4	1	21	4.761904761904762
30055	01_ola_1	1	13	7.6923076923076925
30055	02_interola_1	0	3	0
30055	03_ola_2	6	11	54.54545454545455
30055	04_interola_2	0	0	NA
30055	05_ola_3	3	20	15
30055	06_interola_3	0	0	NA
30055	07_ola_4	0	4	0
30056	01_ola_1	1	4	25
30056	02_interola_1	1	3	33.333333333333336
30056	03_ola_2	1	3	33.333333333333336
30056	04_interola_2	0	1	0
30056	05_ola_3	1	11	9.090909090909092
30056	06_interola_3	0	0	NA
30056	07_ola_4	1	4	25
30057	01_ola_1	3	8	37.5
30057	02_interola_1	1	1	100
30057	03_ola_2	0	1	0
30057	04_interola_2	1	1	100
30057	05_ola_3	2	7	28.571428571428573
30057	06_interola_3	0	0	NA
30057	07_ola_4	1	2	50
30058	01_ola_1	9	59	15.254237288135593
30058	02_interola_1	2	5	40
30058	03_ola_2	14	47	29.78723404255319
30058	04_interola_2	1	3	33.333333333333336
30058	05_ola_3	23	125	18.4
30058	06_interola_3	1	2	50
30058	07_ola_4	0	75	0
30059	01_ola_1	3	16	18.75
30059	02_interola_1	1	2	50
30059	03_ola_2	2	6	33.333333333333336
30059	04_interola_2	0	3	0
30059	05_ola_3	8	59	13.559322033898304
30059	06_interola_3	0	0	NA
30059	07_ola_4	1	14	7.142857142857143
30060	01_ola_1	4	5	80
30060	02_interola_1	0	0	NA
30060	03_ola_2	0	1	0
30060	04_interola_2	0	0	NA
30060	05_ola_3	2	8	25
30060	06_interola_3	0	0	NA
30060	07_ola_4	1	5	20
30061	01_ola_1	66	187	35.294117647058826
30061	02_interola_1	6	24	25
30061	03_ola_2	15	42	35.714285714285715
30061	04_interola_2	3	11	27.272727272727273
30061	05_ola_3	66	239	27.615062761506277
30061	06_interola_3	5	8	62.5
30061	07_ola_4	7	90	7.777777777777778
30062	01_ola_1	4	30	13.333333333333334
30062	02_interola_1	0	5	0
30062	03_ola_2	8	31	25.806451612903224
30062	04_interola_2	0	2	0
30062	05_ola_3	5	133	3.7593984962406015
30062	06_interola_3	0	1	0
30062	07_ola_4	1	76	1.3157894736842106
30063	01_ola_1	0	4	0
30063	02_interola_1	2	2	100
30063	03_ola_2	0	4	0
30063	04_interola_2	0	0	NA
30063	05_ola_3	5	11	45.45454545454545
30063	06_interola_3	0	0	NA
30063	07_ola_4	1	4	25
30064	01_ola_1	0	1	0
30064	02_interola_1	0	0	NA
30064	03_ola_2	0	0	NA
30064	04_interola_2	0	0	NA
30064	05_ola_3	0	2	0
30064	06_interola_3	0	0	NA
30064	07_ola_4	0	0	NA
30065	01_ola_1	21	135	15.555555555555555
30065	02_interola_1	13	61	21.311475409836067
30065	03_ola_2	28	128	21.875
30065	04_interola_2	4	57	7.017543859649122
30065	05_ola_3	29	296	9.797297297297296
30065	06_interola_3	0	13	0
30065	07_ola_4	7	191	3.6649214659685865
30066	01_ola_1	3	18	16.666666666666668
30066	02_interola_1	2	4	50
30066	03_ola_2	7	19	36.8421052631579
30066	04_interola_2	0	2	0
30066	05_ola_3	5	21	23.80952380952381
30066	06_interola_3	0	0	NA
30066	07_ola_4	0	6	0
30067	01_ola_1	1	2	50
30067	02_interola_1	1	2	50
30067	03_ola_2	0	1	0
30067	04_interola_2	0	0	NA
30067	05_ola_3	0	9	0
30067	06_interola_3	0	2	0
30067	07_ola_4	0	1	0
30068	01_ola_1	32	456	7.017543859649122
30068	02_interola_1	12	173	6.936416184971098
30068	03_ola_2	33	322	10.248447204968944
30068	04_interola_2	4	43	9.30232558139535
30068	05_ola_3	30	1185	2.5316455696202533
30068	06_interola_3	1	29	3.4482758620689653
30068	07_ola_4	11	857	1.2835472578763127
30069	01_ola_1	12	41	29.26829268292683
30069	02_interola_1	10	27	37.03703703703704
30069	03_ola_2	16	45	35.55555555555556
30069	04_interola_2	1	2	50
30069	05_ola_3	23	62	37.096774193548384
30069	06_interola_3	2	3	66.66666666666667
30069	07_ola_4	5	35	14.285714285714286
30070	01_ola_1	3	3	100
30070	02_interola_1	1	4	25
30070	03_ola_2	3	4	75
30070	04_interola_2	0	0	NA
30070	05_ola_3	9	18	50
30070	06_interola_3	0	0	NA
30070	07_ola_4	0	4	0
30071	01_ola_1	11	38	28.94736842105263
30071	02_interola_1	4	19	21.05263157894737
30071	03_ola_2	14	55	25.454545454545453
30071	04_interola_2	1	14	7.142857142857143
30071	05_ola_3	8	203	3.9408866995073892
30071	06_interola_3	1	15	6.666666666666667
30071	07_ola_4	4	178	2.247191011235955
30072	01_ola_1	1	12	8.333333333333334
30072	02_interola_1	0	2	0
30072	03_ola_2	6	26	23.076923076923077
30072	04_interola_2	3	26	11.538461538461538
30072	05_ola_3	1	15	6.666666666666667
30072	06_interola_3	1	9	11.11111111111111
30072	07_ola_4	0	10	0
30073	01_ola_1	8	23	34.78260869565217
30073	02_interola_1	1	12	8.333333333333334
30073	03_ola_2	6	24	25
30073	04_interola_2	0	1	0
30073	05_ola_3	19	225	8.444444444444445
30073	06_interola_3	0	5	0
30073	07_ola_4	2	76	2.6315789473684212
30074	01_ola_1	4	45	8.88888888888889
30074	02_interola_1	4	27	14.814814814814815
30074	03_ola_2	1	24	4.166666666666667
30074	04_interola_2	1	10	10
30074	05_ola_3	4	68	5.882352941176471
30074	06_interola_3	0	2	0
30074	07_ola_4	2	68	2.9411764705882355
30075	01_ola_1	3	11	27.272727272727273
30075	02_interola_1	3	4	75
30075	03_ola_2	2	12	16.666666666666668
30075	04_interola_2	0	1	0
30075	05_ola_3	10	32	31.25
30075	06_interola_3	0	1	0
30075	07_ola_4	0	3	0
30076	01_ola_1	0	1	0
30076	02_interola_1	1	2	50
30076	03_ola_2	0	2	0
30076	04_interola_2	0	1	0
30076	05_ola_3	1	11	9.090909090909092
30076	06_interola_3	0	0	NA
30076	07_ola_4	1	1	100
30077	01_ola_1	17	81	20.987654320987655
30077	02_interola_1	5	19	26.31578947368421
30077	03_ola_2	7	31	22.580645161290324
30077	04_interola_2	0	3	0
30077	05_ola_3	41	179	22.905027932960895
30077	06_interola_3	0	5	0
30077	07_ola_4	4	49	8.16326530612245
30078	01_ola_1	1	6	16.666666666666668
30078	02_interola_1	2	2	100
30078	03_ola_2	3	6	50
30078	04_interola_2	0	0	NA
30078	05_ola_3	3	10	30
30078	06_interola_3	1	1	100
30078	07_ola_4	0	1	0
30079	01_ola_1	1	1	100
30079	02_interola_1	1	2	50
30079	03_ola_2	0	3	0
30079	04_interola_2	0	2	0
30079	05_ola_3	4	16	25
30079	06_interola_3	1	1	100
30079	07_ola_4	1	7	14.285714285714286
