CVEGEO	beds_PAFIL_IPRIV	beds_PAFIL_PDOM	beds_PDER_IMSS	beds_PDER_IMSSB	beds_PDER_ISTE	beds_PDER_SEGP	clinics_PAFIL_IPRIV	clinics_PAFIL_PDOM	clinics_PDER_IMSS	clinics_PDER_IMSSB	clinics_PDER_ISTE	clinics_PDER_SEGP	derechohabientes_PAFIL_IPRIV	derechohabientes_PAFIL_PDOM	derechohabientes_PDER_IMSS	derechohabientes_PDER_IMSSB	derechohabientes_PDER_ISTE	derechohabientes_PDER_SEGP	POBTOT
25018	0	0	391	20	114	0	0	0	208	18	74	0	18136	2435	585017	5089	107347	170783	1087981
26001	0	0	0	0	0	0	0	0	3	0	2	0	323	10	5873	107	1846	8319	19720
26002	0	0	18	0	0	0	0	0	17	1	3	0	1217	19	21196	86	853	9263	41358
26003	0	4	294	27	72	0	0	7	153	58	56	0	10733	3451	431254	8084	64248	177905	843130
26004	0	0	32	0	0	0	0	0	22	0	4	0	1597	70	49351	650	3982	23040	103652
26005	0	0	0	0	0	0	0	0	1	0	1	0	164	0	1210	15	322	2312	6016
26006	0	0	18	0	0	0	0	0	17	0	6	0	1867	58	42034	332	3463	19951	78786
26007	0	0	0	0	0	0	0	0	0	0	0	0	24	0	154	1	36	1112	1969
26008	0	0	0	0	0	0	0	0	1	0	1	0	223	0	1792	13	441	4841	10624
26009	0	0	0	0	0	0	0	0	1	0	1	0	222	9	2438	19	716	5811	14053
26010	0	0	18	0	0	0	0	0	14	2	1	0	1365	23	19006	46	1094	11352	40973
26011	0	0	18	0	0	0	0	0	17	0	5	0	1452	30	39567	59	2595	13794	65649
26012	0	20	497	0	48	0	0	12	222	0	39	0	10107	5598	382889	1855	29697	69529	607626
26013	0	0	0	0	0	0	0	0	1	0	1	0	136	9	4451	62	487	4210	11998
26014	0	0	0	0	0	0	0	0	4	0	3	0	281	4	5616	110	1790	7060	18785
26015	0	0	46	0	0	0	0	0	34	1	4	0	2711	193	59532	143	4111	19303	118524
26016	0	0	6	0	0	0	0	0	5	0	3	0	455	59	13466	148	1545	10305	34090
26017	0	4	18	0	0	0	0	7	19	0	4	0	1871	1100	36417	335	4317	24282	94930
26018	0	20	153	0	31	0	0	12	119	3	32	0	5434	4669	229594	2505	26314	92737	436801
26019	0	0	0	0	0	0	0	0	3	0	3	0	671	30	13475	298	1100	8607	33449
26020	0	90	510	0	77	0	0	14	214	0	40	0	44977	4341	530074	2894	57663	103550	965036
26021	0	110	591	0	84	0	0	26	270	0	52	0	47630	8740	614160	3149	64359	117829	1098289
26022	0	0	0	0	0	0	0	0	5	0	3	0	1584	146	28028	340	3028	17716	67014
26023	0	0	18	0	0	0	0	0	16	0	2	0	647	5	16023	107	1250	5708	27415
26024	0	0	0	0	0	0	0	0	3	0	2	0	256	4	3478	80	958	5333	13596
26025	0	20	94	0	7	0	0	12	61	0	12	0	2882	4428	92855	462	7428	22103	156863
26026	0	0	485	0	65	0	0	0	216	3	43	0	9679	1413	417383	2890	40072	108806	700245
26027	0	0	46	0	0	0	0	0	38	0	8	0	3025	216	81320	188	6011	25627	152998
26028	0	0	0	0	0	0	0	0	2	0	1	0	84	4	2350	78	702	3131	7793
26029	0	90	920	0	118	0	0	14	395	0	68	0	52433	5961	855005	4630	82337	155414	1464570
26030	0	20	100	0	7	0	0	12	65	0	16	0	3303	4451	104022	568	9229	34965	193157
26031	0	0	0	0	0	0	0	0	0	1	0	0	329	15	5980	15	622	5851	17863
26032	0	0	0	0	0	0	0	0	3	0	2	0	185	10	5953	122	965	5619	15605
26033	0	4	269	0	72	0	0	7	137	9	51	0	9857	3234	381502	2810	55105	132035	709982
26034	0	0	0	0	0	0	0	0	4	0	3	0	258	17	7466	146	1223	7090	19693
26035	0	0	381	0	14	0	0	0	107	0	15	0	9143	1716	206958	766	13935	45259	342768
26036	0	0	381	0	14	0	0	0	104	0	13	0	7833	1654	179595	1012	11938	35165	295857
26037	0	90	497	0	77	0	0	14	210	0	40	0	44920	4313	523634	2707	57686	98775	947702
26038	0	0	0	0	0	0	0	0	2	0	2	0	301	7	5853	69	869	6973	17812
26039	0	0	28	0	0	0	0	0	23	0	7	0	2747	212	74323	130	5699	24206	142256
26040	0	0	4	0	0	0	0	0	10	7	6	0	577	82	15868	93	2091	16668	44381
26041	0	0	28	0	0	0	0	0	22	0	5	0	1892	196	56692	180	4110	18304	114881
26042	0	0	426	0	41	0	0	0	181	5	32	0	7610	1311	348969	2025	33997	119166	625233
26043	0	0	0	0	0	0	0	0	3	0	2	0	1434	136	20979	260	2161	13725	50951
26044	0	0	403	0	41	0	0	0	161	0	30	0	7237	1170	286942	1401	22473	47547	448589
26045	0	0	7	0	0	0	0	0	4	0	2	0	467	55	12562	213	1466	11512	34052
26046	0	0	0	0	0	0	0	0	1	0	0	0	125	13	2278	10	412	5571	12972
26047	0	90	530	0	77	0	0	14	231	0	43	0	46254	4361	570523	3381	60658	119818	1046192
26048	0	0	66	0	7	0	0	0	49	0	12	0	8933	721	131207	1257	12534	56553	301770
26049	0	0	462	0	65	0	0	0	201	8	44	0	9564	1342	385214	3155	35732	92188	637189
26050	0	0	0	0	0	0	0	0	2	0	3	0	288	12	7519	42	1428	12168	30536
26051	0	0	403	0	41	0	0	0	160	11	27	0	7257	1174	285383	1916	22523	54647	455691
26052	0	0	4	0	0	0	0	0	9	11	5	0	235	85	11823	937	2021	19506	43092
26053	0	0	0	0	0	0	0	0	1	0	1	0	99	6	1368	25	320	2093	5002
26054	0	0	0	0	0	0	0	0	0	0	0	0	54	0	1393	0	118	1235	4330
26055	0	30	404	0	67	0	0	22	183	6	44	0	42966	3949	603471	4188	57305	155038	1112481
26056	0	90	497	0	77	0	0	14	210	0	41	0	44901	4323	524116	2719	57801	100895	951253
26057	0	0	0	0	0	0	0	0	3	0	2	0	302	3	4769	88	1170	6792	17969
26058	0	0	7	0	0	0	0	0	5	0	1	0	1055	101	19462	144	1695	11250	44192
26059	0	0	381	0	14	0	0	0	106	0	16	0	8484	1647	195812	1005	13171	40420	322543
26060	0	0	381	0	14	0	0	0	103	0	11	0	7257	1609	170295	713	10704	30137	275747
26061	0	0	0	0	0	0	0	0	0	0	0	0	122	8	2201	25	507	4902	11917
26062	0	20	497	0	48	0	0	12	221	0	39	0	10128	5590	377922	1852	29524	66701	597465
26063	0	0	0	0	0	0	0	0	3	0	2	0	237	3	3416	82	1002	4708	12641
26064	0	0	13	0	0	0	0	0	8	0	2	0	542	66	15958	272	1865	12883	41774
26065	0	0	381	0	14	0	0	0	108	0	13	0	8437	1765	193251	803	13043	43296	328087
26066	0	90	497	0	77	0	0	14	210	0	41	0	44902	4320	524461	2714	57335	102378	956386
26067	0	0	18	0	0	0	0	0	15	0	2	0	518	7	14956	77	750	4670	23493
26068	0	0	0	0	0	0	0	0	1	0	2	0	294	1	4753	26	1343	7027	17514
26069	0	0	0	0	0	0	0	0	2	8	4	0	223	7	4555	883	826	9237	22346
26070	0	4	38	0	0	0	0	7	33	0	6	0	2483	925	71537	791	6100	30964	151811
26071	0	0	462	0	65	0	0	0	205	2	44	0	9595	1360	396073	3008	39115	98690	662180
26072	0	20	94	0	7	0	0	12	72	0	12	0	2969	4451	104807	833	8110	27417	180014
27001	0	62	64	11	10	0	0	157	50	32	12	0	3510	23632	116047	4156	12003	126900	390249
27002	0	60	0	0	0	0	0	80	19	4	11	0	2946	45811	115073	5080	22054	280479	728693
27003	0	204	196	11	214	0	0	321	182	27	103	0	20242	82280	401275	7006	69161	379521	1460077
27004	0	37	0	0	0	0	0	47	39	7	17	0	5727	30052	113797	4494	27367	277886	716992
27005	0	26	73	0	0	0	0	41	48	0	15	0	2084	23746	112877	2981	22276	188575	568412
27006	0	148	215	0	204	0	0	152	188	1	99	0	18619	63476	371126	8013	68541	363999	1428027
27007	0	62	64	11	10	0	0	157	51	47	22	0	3681	24288	132289	5207	18513	211985	564276
27008	0	26	73	0	0	0	0	70	56	29	17	0	2008	31454	94739	3219	16089	187473	509284
27009	0	146	142	0	204	0	0	138	118	0	89	0	14175	44369	243963	5030	49559	248024	948831
27010	0	65	0	0	0	0	0	51	36	0	15	0	4865	34588	120948	4953	24776	255846	706906
27011	0	69	54	11	10	0	0	191	49	33	23	0	3770	36709	133727	3787	18666	209062	573660
27012	0	151	142	0	204	0	0	112	115	42	98	0	14373	38759	261621	13538	53859	382554	1205430
27013	0	151	142	0	204	0	0	116	114	0	93	0	14459	42044	260081	6687	53636	239408	1019780
27014	0	39	73	0	0	0	0	40	52	0	20	0	2079	25881	119271	5425	23809	233068	657022
27015	0	16	0	0	0	0	0	31	7	26	7	0	1444	12618	37813	8170	11079	218820	420867
27016	0	130	142	0	204	0	0	107	114	13	88	0	13910	33506	228634	6013	44827	202624	853783
27017	0	0	0	0	0	0	0	0	7	13	11	0	506	1053	23652	3324	9445	106485	222970
28001	0	0	0	25	0	0	0	0	6	28	5	0	467	572	13110	3567	5898	52515	87267
28002	0	0	0	25	0	0	0	9	36	21	3	0	2556	6999	150964	3916	11971	88821	339076
28003	0	205	270	0	105	0	0	119	132	8	72	0	13291	56726	290805	1435	45873	132160	669875
28004	0	0	235	0	46	0	0	0	97	22	31	0	3742	1958	160993	1594	27403	93812	339483
28005	0	0	22	10	0	0	0	0	28	19	18	0	2217	289	58894	516	10925	76644	174398
28006	0	0	0	20	0	0	0	0	2	33	2	0	234	78	10151	2691	5094	73834	102710
28007	0	0	46	2	0	0	0	0	21	2	3	0	1453	136	11179	92	3140	17407	48780
28008	0	0	79	25	73	0	0	0	87	35	45	0	7506	2214	164225	5302	69561	158666	503048
28009	0	75	0	0	105	0	0	56	47	4	65	0	10872	27979	316447	1241	31948	98331	625261
28010	0	0	0	10	0	0	0	0	6	20	5	0	467	106	11381	1054	5554	50919	80195
28011	0	0	119	0	20	0	0	0	52	16	17	0	567	212	75965	381	14896	64592	172202
28012	0	0	135	0	20	0	0	12	96	18	24	0	3337	8546	248700	985	28200	150315	541861
28013	0	0	79	38	73	0	0	0	73	28	40	0	6744	1533	142051	2039	63756	109102	406737
28014	0	30	95	0	40	0	0	2	91	2	26	0	7846	1071	241047	1147	20470	64767	451931
28015	0	75	420	0	53	0	0	47	152	2	24	0	15713	17275	414430	2337	24215	102693	726819
28016	0	0	0	10	0	0	0	0	4	17	5	0	263	76	8500	520	3805	41196	62696
28017	0	0	79	0	73	0	0	0	80	22	39	0	6776	1566	150730	1785	62703	106946	412746
28018	0	0	0	10	0	0	0	0	1	13	3	0	119	48	4145	394	2663	26119	37591
28019	0	0	79	0	73	0	0	0	86	16	40	0	7062	1629	163863	1569	65381	114652	441812
28020	0	0	21	0	0	0	0	0	23	4	17	0	1305	157	43640	190	7419	42384	108317
28021	0	0	16	0	0	0	0	3	33	14	10	0	1448	2119	81285	1109	12408	86987	227180
28022	0	0	0	0	10	0	0	0	27	11	16	0	3644	233	87904	982	14639	82971	243944
28023	0	75	420	0	63	0	0	47	168	15	37	0	18630	17448	482644	3900	34426	157162	902842
28024	0	0	46	0	0	0	0	0	19	1	3	0	1170	62	8898	95	1871	16179	37543
28025	0	0	0	0	0	0	0	0	5	1	2	0	345	446	4106	23	1028	13677	25698
28026	0	0	0	0	0	0	0	0	1	8	2	0	137	49	4563	353	5419	57323	75475
28027	0	0	0	0	0	0	0	0	3	0	5	0	273	15	5243	57	1547	11526	21833
28028	0	0	121	0	26	0	0	0	62	18	19	0	3327	1712	103144	837	18316	56622	222370
28029	0	0	124	20	20	0	0	0	52	40	17	0	676	261	78076	1849	14246	82338	194192
28030	0	0	0	48	0	0	0	0	3	30	2	0	199	55	7117	650	2738	32186	49973
28031	0	0	0	20	0	0	0	0	2	35	3	0	194	62	10051	1846	5422	46101	68660
28032	0	0	0	2	10	0	0	0	21	5	14	0	3359	255	68290	786	9208	40434	167877
28033	0	98	564	0	90	0	0	58	261	16	53	0	25993	18828	727791	4014	57858	232728	1362486
28034	0	0	21	38	0	0	0	0	23	28	18	0	1512	199	46770	1408	9667	57537	133885
28035	0	23	144	25	47	0	0	11	118	29	39	0	12032	2147	354289	6386	36545	135543	718165
28036	0	0	0	10	0	0	0	0	1	14	1	0	192	11	2401	917	1176	13043	19713
28037	0	0	0	0	0	0	0	0	8	14	6	0	441	181	14273	191	7200	59065	94095
28038	0	130	270	0	0	0	0	83	143	6	8	0	6356	50869	282413	1097	30670	119208	629817
28039	0	0	5	0	0	0	0	0	11	27	4	0	412	98	17903	4322	3587	59256	99047
28040	0	23	144	0	47	0	0	11	116	5	37	0	11762	1660	349461	2213	33951	108833	674463
28041	0	0	0	0	0	0	0	0	4	11	2	0	156	60	7547	160	4107	32669	49814
28042	0	0	21	48	0	0	0	0	23	24	16	0	1317	175	44877	935	8179	54517	126129
28043	0	0	119	0	20	0	0	0	50	11	16	0	835	310	72255	217	11737	64850	170547
29001	0	0	188	0	73	0	0	0	101	0	55	0	5013	1781	101191	1088	30148	86365	312162
29002	0	0	136	0	73	0	0	0	71	0	55	0	4110	1604	84166	806	28021	79455	275936
29003	0	0	0	0	0	0	0	0	1	0	0	0	450	936	19489	876	1773	41772	85477
29004	0	0	0	0	0	0	0	0	5	15	5	0	680	481	28428	729	5237	120749	210369
29005	0	0	0	0	0	0	0	0	2	0	0	0	1885	1007	56211	1189	7745	62021	172014
29006	0	0	0	0	0	0	0	0	9	4	1	0	1402	1189	40471	749	5927	83151	200416
29007	0	0	0	0	0	0	0	5	27	2	1	0	378	379	11835	358	1784	61209	101936
29008	0	0	0	0	0	0	0	0	29	3	4	0	777	275	24337	370	4072	74656	144650
29009	0	0	0	0	0	0	0	0	1	0	0	0	680	366	25866	323	4480	30103	87137
29010	0	0	136	0	73	0	0	0	66	0	55	0	3122	1023	51727	447	22594	44743	191711
29011	0	0	52	0	0	0	0	0	35	0	0	0	1815	1346	51793	1309	7310	84101	197402
29012	0	0	0	0	0	0	0	0	1	1	0	0	548	347	18174	279	4845	65252	123825
29013	0	140	1061	0	145	0	0	39	370	8	101	0	38079	15189	754562	7767	80512	418764	1914130
29014	0	0	0	0	0	0	0	0	1	0	0	0	937	2016	26526	340	9609	76127	156257
29015	0	0	1	0	0	0	0	6	10	3	6	0	2267	4482	68977	1651	17869	134134	362637
29016	0	0	0	0	0	0	0	0	4	3	4	0	794	244	25427	361	3996	72175	140743
29017	0	0	0	0	0	0	0	0	10	1	0	0	1456	179	28359	498	2411	47743	122619
29018	0	0	0	0	0	0	0	0	16	0	0	0	1302	484	40156	562	8905	47464	137101
29019	0	0	1	0	0	0	0	6	10	1	6	0	1360	3133	52610	1251	11901	64554	221017
29020	0	0	0	0	0	0	0	0	7	4	4	0	1225	960	35040	534	5146	95807	188903
29021	0	0	0	0	0	0	0	0	3	1	3	0	862	311	16081	291	2522	60469	111567
29022	0	0	0	0	0	0	0	0	12	1	4	0	2093	270	40836	578	4702	66563	174114
29023	0	0	1	0	0	0	0	6	14	2	7	0	2662	3655	86344	1915	19686	108494	359695
29024	0	0	136	0	73	0	0	0	61	0	55	0	3828	1513	50126	413	27731	61041	201022
29025	0	140	1061	0	145	0	0	39	351	5	101	0	37781	14749	738519	7298	77524	335594	1781935
29026	0	0	52	0	0	0	0	0	35	0	0	0	1875	612	50418	537	9363	47832	154641
29027	0	140	1061	0	145	0	0	39	353	7	97	0	39887	15176	810114	8434	82200	370056	1945803
29028	0	140	1061	0	145	0	0	39	351	9	101	0	38359	15046	757435	7856	81648	411398	1948487
29029	0	0	136	0	73	0	0	0	74	0	65	0	4176	1031	64299	548	22949	53332	202275
29030	0	0	0	0	0	0	0	0	4	14	4	0	1381	515	44360	1417	5716	104607	211570
29031	0	0	52	0	0	0	0	0	35	0	0	0	1777	1218	47244	531	6549	79016	182621
29032	0	0	136	0	73	0	0	0	74	0	61	0	3999	1028	62047	717	25878	58512	212372
29033	0	0	0	0	0	0	0	0	15	0	0	0	2800	1929	52243	781	20861	68866	223452
29034	0	0	0	12	0	0	0	0	0	65	2	0	973	839	26650	2387	3499	100568	181341
29035	0	0	0	0	0	0	0	0	4	2	4	0	1023	344	33830	253	5076	61242	142377
29036	0	0	136	0	73	0	0	0	61	0	55	0	2910	1862	39169	262	22610	33196	138854
29037	0	0	0	0	0	0	0	0	4	5	4	0	1306	283	32371	535	5246	115906	211934
29038	0	0	52	0	0	0	0	0	39	2	4	0	2558	688	67715	755	10635	95902	247870
29039	0	0	52	0	0	0	0	0	38	2	4	0	2247	871	69495	1403	10761	100775	254548
29040	0	0	188	0	73	0	0	0	101	0	55	0	5590	3084	97292	905	37003	93510	324177
29041	0	0	0	0	0	0	0	0	6	2	0	0	4382	650	106310	1290	8051	78902	282531
29042	0	0	0	0	0	0	0	0	17	1	6	0	3999	609	106025	1073	8717	45961	226114
29043	0	0	52	0	0	0	0	0	40	0	0	0	1552	427	39548	486	8086	35317	118732
29044	0	0	0	0	0	0	0	0	4	0	0	0	1936	242	36211	368	6011	44625	130973
29045	0	0	0	0	0	0	0	0	1	0	0	0	207	756	8597	130	1101	43631	70060
29046	0	0	0	0	0	0	0	0	1	12	0	0	143	788	10392	478	1009	58396	89766
29047	0	0	0	0	0	0	0	0	1	0	0	0	446	981	20934	929	1898	53426	101148
29048	0	0	136	0	73	0	0	0	72	0	59	0	3710	1182	65172	547	24250	58708	215572
29049	0	0	136	0	73	0	0	0	61	0	55	0	3519	1951	44083	547	27394	49960	180711
29050	0	0	0	0	0	0	0	0	15	2	8	0	1467	460	50792	572	9302	81276	222708
29051	0	0	136	0	73	0	0	0	61	0	55	0	3030	892	37956	356	20935	32678	134473
29052	0	0	0	0	0	0	0	0	13	2	4	0	1738	704	61314	662	12187	97082	246253
29053	0	0	0	0	0	0	0	0	11	0	6	0	1491	177	25780	359	5420	27364	82387
29054	0	0	0	0	0	0	0	0	11	0	6	0	863	117	20115	261	4361	21940	66966
29055	0	0	0	0	0	0	0	0	0	0	0	0	175	78	4144	58	714	18797	30546
29056	0	0	0	0	0	0	0	0	0	0	0	0	901	1304	18755	309	11095	36150	99520
29057	0	0	0	0	0	0	0	0	0	0	0	0	442	110	6358	239	4339	19440	45754
29058	0	0	0	0	0	0	0	0	19	0	6	0	1545	162	37007	269	3877	30709	101163
29059	0	0	0	0	0	0	0	0	17	0	6	0	1899	242	38776	263	4518	33795	108439
29060	0	0	136	0	73	0	0	0	63	0	59	0	3130	925	44753	264	19802	31555	157517
30001	0	0	0	0	0	0	0	0	17	9	3	0	1756	1156	62086	539	9831	83574	231335
30002	0	0	0	0	0	0	0	0	0	6	0	0	249	75	6730	156	1318	32692	52505
30003	0	0	0	0	0	0	0	0	7	30	3	0	1276	1034	28032	2514	6205	99758	213054
30004	0	0	0	0	0	0	0	0	11	17	2	0	3393	1328	68412	659	10683	61949	190149
30005	0	12	0	0	0	0	0	8	8	4	2	0	4068	4967	27599	719	4171	28325	83373
30006	0	0	0	0	0	0	0	3	4	16	1	0	737	288	20138	1435	2107	85252	144252
30007	0	0	0	0	0	0	0	0	3	8	2	0	166	289	21073	456	1570	25586	72605
30008	0	0	0	42	0	0	0	0	0	18	0	0	197	59	5017	1762	1097	42753	73172
30009	0	0	0	0	0	0	0	0	3	20	1	0	340	303	22203	299	3692	67933	123126
30010	0	0	0	11	0	0	0	0	4	31	3	0	420	966	23792	11941	5042	107942	211598
30011	0	60	53	0	0	0	0	13	28	7	6	0	7586	12537	135651	974	18628	71381	336920
30012	0	0	0	0	0	0	0	0	9	7	2	0	416	187	25502	75	2472	28388	69810
30013	0	0	0	0	0	0	0	0	2	12	1	0	144	1298	6436	925	2613	35595	67602
30014	0	0	124	0	0	0	0	5	90	19	16	0	5945	1055	156135	2649	12399	84628	378199
30015	0	0	80	0	0	0	0	0	49	16	10	0	781	5457	54784	757	7989	88589	244762
30016	0	87	527	0	241	0	0	69	185	8	60	0	8578	21651	359010	1826	36199	78817	694292
30017	0	0	0	0	0	0	0	0	2	8	1	0	1417	1134	44754	390	7633	41409	130572
30018	0	0	0	0	0	0	0	0	0	9	2	0	562	76	9771	1329	1583	39392	76852
30019	0	0	0	0	0	0	0	0	0	14	0	0	82	17	1788	1826	504	59433	69753
30020	0	0	0	0	0	0	0	0	0	15	0	0	297	37	1122	2046	688	50909	61062
30021	0	0	0	0	0	0	0	0	13	12	1	0	1341	210	52547	1214	2936	49207	156883
30022	0	0	230	42	30	0	0	0	79	31	21	0	7457	1404	153274	3536	17266	120097	410796
30023	0	0	50	0	0	0	0	0	29	24	12	0	674	1954	56582	6865	14748	165195	352048
30024	0	0	0	0	0	0	0	0	16	21	4	0	1563	801	64544	3006	9690	125671	282242
30025	0	0	0	0	0	0	0	0	4	14	3	0	557	779	26639	2261	6142	101855	190218
30026	0	0	167	0	84	0	0	0	62	0	33	0	8617	3256	212200	1392	47823	111046	533123
30027	0	0	0	41	0	0	0	0	0	56	2	0	333	987	19984	9933	5712	92889	148498
30028	0	99	527	0	241	0	0	77	186	5	61	0	11334	28942	379564	2850	40175	89071	759446
30029	0	0	0	42	0	0	0	0	2	40	2	0	1057	156	12213	3166	3523	149237	226899
30030	0	0	0	0	0	0	0	3	4	12	1	0	886	294	21253	1148	2809	42344	93312
30031	0	0	0	0	0	0	0	0	9	4	2	0	438	455	27554	389	1618	25140	82019
30032	0	0	27	0	0	0	0	0	27	26	10	0	678	4681	43550	2045	8391	127832	270661
30033	0	79	47	11	31	0	0	38	25	81	22	0	3595	18741	97810	12881	23903	130505	407236
30034	0	0	0	0	0	0	0	2	4	18	1	0	525	2843	16954	1165	6029	73292	149586
30035	0	0	0	0	0	0	0	0	0	13	1	0	134	921	4556	712	1861	30981	53901
30036	0	0	0	0	0	0	0	0	6	4	0	0	71	184	11096	155	1779	30116	57210
30037	0	0	0	0	0	0	0	0	0	9	1	0	54	244	1582	1046	1016	49072	66373
30038	0	0	167	0	84	0	0	0	62	13	37	0	10341	4930	266128	3030	60053	199962	758936
30039	0	32	0	0	0	0	0	48	4	10	2	0	671	39410	65470	1379	8498	80948	254591
30040	0	74	132	11	40	0	0	66	63	91	24	0	4470	32862	116745	13502	23561	176487	520414
30041	0	0	5	25	0	0	0	5	14	29	2	0	951	111	38029	8227	3442	46780	132239
30042	0	0	0	0	0	0	0	0	2	15	4	0	139	510	12705	734	6120	62215	112229
30043	0	0	0	0	0	0	0	0	5	16	4	0	703	932	42306	2061	5444	67551	183043
30044	0	0	0	0	0	0	0	0	3	9	0	0	3064	448	57934	959	5009	44409	164495
30045	0	0	74	0	10	0	0	0	47	20	18	0	1427	1872	132878	1096	21581	85707	352841
30046	0	0	0	0	0	0	0	0	0	2	0	0	54	98	5115	213	1043	54788	72046
30047	0	0	0	0	0	0	0	0	3	28	3	0	1061	207	25583	3379	3722	110829	212964
30048	0	158	181	12	13	0	0	114	175	70	24	0	3354	72860	209138	2965	21703	157420	602114
30049	0	0	17	0	0	0	0	0	29	30	8	0	2431	6122	125380	2569	12444	103293	370636
30050	0	0	0	0	0	0	0	0	0	19	2	0	134	410	2845	4037	2576	77333	110332
30051	0	0	0	12	0	0	0	0	3	66	4	0	943	6923	32725	7360	9573	148562	275344
30052	0	0	5	0	0	0	0	0	18	5	0	0	1452	158	43497	1243	2640	32831	119060
30053	0	0	38	0	0	0	0	5	41	24	6	0	2062	1959	83533	2711	6545	76379	245439
30054	0	0	74	0	0	0	0	0	42	11	7	0	706	907	53755	164	6347	47476	144014
30055	0	0	0	64	26	0	0	0	3	49	23	0	1933	2159	37043	7348	25581	144546	272076
30056	0	0	0	59	26	0	0	0	1	40	20	0	1533	1667	24990	3100	20855	105212	196853
30057	0	0	0	0	0	0	0	0	5	20	3	0	338	495	14318	773	5965	82123	134598
30058	0	0	0	9	0	0	0	2	5	56	6	0	1078	3540	37952	11319	16346	192284	340116
30059	0	0	0	12	0	0	0	0	5	58	2	0	955	11324	70190	3097	9713	109583	277958
30060	0	6	0	0	0	0	0	12	4	12	8	0	192	4024	9351	927	4465	31368	72367
30061	0	136	52	0	0	0	0	75	48	35	14	0	2192	45047	90486	3747	19176	208796	548680
30062	0	0	103	42	0	0	0	0	70	28	16	0	5305	957	136327	3160	12089	86162	360412
30063	0	0	0	0	0	0	0	0	2	26	4	0	572	1602	18517	4826	8714	90077	166673
30064	0	0	0	0	0	0	0	0	0	7	1	0	118	178	1423	1797	1281	34250	52228
30065	0	0	167	0	84	0	0	0	72	19	34	0	9826	3811	266274	1861	54872	163071	680326
30066	0	0	0	17	0	0	0	5	6	84	3	0	2323	8691	45592	13271	12567	120198	281546
30067	0	0	0	0	0	0	0	0	0	13	1	0	73	222	1404	1994	1074	50282	68195
30068	0	0	103	0	0	0	0	0	77	19	16	0	4774	802	163016	2205	10991	76092	373784
30069	0	0	0	11	0	0	0	5	4	76	2	0	1723	2976	27605	11347	8157	78949	184461
30070	0	120	52	12	0	0	0	51	41	69	10	0	1599	27875	51411	2501	8480	101342	262785
30071	0	0	0	42	0	0	0	0	0	32	0	0	318	270	13199	2438	1966	114833	188540
30072	0	0	0	40	0	0	0	0	0	48	2	0	445	174	18419	2683	5794	81156	160183
30073	0	0	27	0	0	0	0	0	31	37	18	0	1236	5417	65993	3375	14283	170975	408253
30074	0	0	230	0	30	0	0	3	89	13	23	0	5671	1654	120302	2362	16947	50396	268253
30075	0	12	17	0	0	0	0	8	25	21	6	0	4629	7341	57708	1521	8580	63627	196006
30076	0	0	0	47	0	0	0	0	0	38	1	0	163	238	16542	2332	4289	64041	110073
30077	0	0	27	0	0	0	0	0	33	44	14	0	1052	6027	62401	1888	12714	159145	374484
30078	0	0	0	37	0	0	0	0	2	48	4	0	754	1716	25391	7670	10049	96957	181795
30079	0	0	0	0	0	0	0	0	0	16	1	0	207	184	14480	2376	3127	132396	187234
30080	0	0	119	42	0	0	0	0	83	35	19	0	4482	768	141832	5219	12418	108074	410650
30081	0	0	230	0	30	0	0	3	84	7	22	0	5179	1134	111072	1172	14693	46200	240961
30082	0	158	181	0	13	0	0	114	174	25	24	0	3505	79681	232800	2368	24334	145260	632079
30083	0	0	0	37	0	0	0	2	3	79	3	0	654	2635	28312	11643	9800	152516	265045
30084	0	12	91	0	0	0	0	8	64	24	10	0	5145	6731	99012	1588	11648	74781	260394
30085	0	0	230	0	30	0	0	0	75	11	21	0	6454	1186	110927	1241	15049	60884	266136
30086	0	0	0	27	0	0	0	0	9	50	6	0	605	1217	34495	14133	8611	165108	322766
30087	0	0	0	0	0	0	0	0	26	14	2	0	2949	1564	94284	673	16223	75562	264477
30088	0	0	0	0	0	0	0	0	15	10	2	0	2507	1378	73462	514	11970	58225	200594
30089	0	120	52	0	0	0	0	51	40	25	11	0	2271	37651	96682	2311	13436	110810	364990
30090	0	0	0	0	0	0	0	0	4	4	2	0	1548	3539	57612	655	4667	28823	141170
30091	0	0	0	42	0	0	0	0	2	48	7	0	884	1401	16804	3281	6436	106916	204327
30092	0	0	0	0	0	0	0	0	17	11	3	0	1545	1062	55501	645	9263	97904	226904
30093	0	0	167	0	84	0	0	0	61	4	33	0	8819	3455	219073	1591	50785	129389	568405
30094	0	0	0	0	0	0	0	0	15	33	11	0	985	1056	40996	3083	8503	97098	237250
30095	0	0	0	0	0	0	0	0	3	12	1	0	82	224	6850	201	1921	52206	79217
30096	0	0	0	0	0	0	0	0	2	9	3	0	97	364	9266	657	4770	49909	87924
30097	0	12	0	0	0	0	0	8	17	7	2	0	4023	5110	37560	749	4659	36701	109898
30098	0	0	0	0	0	0	0	0	4	6	0	0	1508	229	37810	705	2630	35802	99029
30099	0	0	0	0	0	0	0	3	4	13	3	0	1323	323	28344	2080	3783	54853	124879
30100	0	87	527	0	241	0	0	69	183	7	62	0	8083	25133	389415	2287	39574	104567	797165
30101	0	0	230	0	30	0	0	3	87	17	22	0	4899	1074	98399	3052	13163	75758	266078
