CVEGEO	mun_derechohabientes_PAFIL_IPRIV	mun_beds_PAFIL_IPRIV	mun_clinics_PAFIL_IPRIV	mun_derechohabientes_PAFIL_PDOM	mun_beds_PAFIL_PDOM	mun_clinics_PAFIL_PDOM	mun_derechohabientes_PDER_IMSS	mun_beds_PDER_IMSS	mun_clinics_PDER_IMSS	mun_derechohabientes_PDER_IMSSB	mun_beds_PDER_IMSSB	mun_clinics_PDER_IMSSB	mun_derechohabientes_PDER_ISTE	mun_beds_PDER_ISTE	mun_clinics_PDER_ISTE	mun_derechohabientes_PDER_SEGP	mun_beds_PDER_SEGP	mun_clinics_PDER_SEGP	vecino_derechohabientes_PAFIL_IPRIV	vecino_beds_PAFIL_IPRIV	vecino_clinics_PAFIL_IPRIV	vecino_derechohabientes_PAFIL_PDOM	vecino_beds_PAFIL_PDOM	vecino_clinics_PAFIL_PDOM	vecino_derechohabientes_PDER_IMSS	vecino_beds_PDER_IMSS	vecino_clinics_PDER_IMSS	vecino_derechohabientes_PDER_IMSSB	vecino_beds_PDER_IMSSB	vecino_clinics_PDER_IMSSB	vecino_derechohabientes_PDER_ISTE	vecino_beds_PDER_ISTE	vecino_clinics_PDER_ISTE	vecino_derechohabientes_PDER_SEGP	vecino_beds_PDER_SEGP	vecino_clinics_PDER_SEGP	full_derechohabientes_PAFIL_IPRIV	full_beds_PAFIL_IPRIV	full_clinics_PAFIL_IPRIV	full_derechohabientes_PAFIL_PDOM	full_beds_PAFIL_PDOM	full_clinics_PAFIL_PDOM	full_derechohabientes_PDER_IMSS	full_beds_PDER_IMSS	full_clinics_PDER_IMSS	full_derechohabientes_PDER_IMSSB	full_beds_PDER_IMSSB	full_clinics_PDER_IMSSB	full_derechohabientes_PDER_ISTE	full_beds_PDER_ISTE	full_clinics_PDER_ISTE	full_derechohabientes_PDER_SEGP	full_beds_PDER_SEGP	full_clinics_PDER_SEGP	mun.contrib_derechohabientes_PAFIL_IPRIV	mun.contrib_beds_PAFIL_IPRIV	mun.contrib_clinics_PAFIL_IPRIV	mun.contrib_derechohabientes_PAFIL_PDOM	mun.contrib_beds_PAFIL_PDOM	mun.contrib_clinics_PAFIL_PDOM	mun.contrib_derechohabientes_PDER_IMSS	mun.contrib_beds_PDER_IMSS	mun.contrib_clinics_PDER_IMSS	mun.contrib_derechohabientes_PDER_IMSSB	mun.contrib_beds_PDER_IMSSB	mun.contrib_clinics_PDER_IMSSB	mun.contrib_derechohabientes_PDER_ISTE	mun.contrib_beds_PDER_ISTE	mun.contrib_clinics_PDER_ISTE	mun.contrib_derechohabientes_PDER_SEGP	mun.contrib_beds_PDER_SEGP	mun.contrib_clinics_PDER_SEGP
05019	155	0	0	0	0	0	4705	0	9	16	0	0	365	0	1	1222	0	0	2460	0	0	907	0	0	135374	34	34	369	0	3	9389	10	17	20692	0	0	2615	0	0	907	0	0	140079	34	43	385	0	3	9754	10	18	21914	0	0	5.927342256214149	NA	NA	0	NA	NA	3.358818952162708	0	20.930232558139537	4.1558441558441555	NA	0	3.7420545417264712	0	5.555555555555555	5.576343889750844	NA	NA
05020	484	0	0	738	0	0	46154	34	23	64	0	1	3359	0	3	8366	0	0	3507	0	0	424	0	0	224419	243	104	1634	12	42	16153	20	38	25799	0	0	3991	0	0	1162	0	0	270573	277	127	1698	12	43	19512	20	41	34165	0	0	12.127286394387372	NA	NA	63.51118760757315	NA	NA	17.05787347591962	12.274368231046932	18.11023622047244	3.7691401648998824	0	2.3255813953488373	17.215047150471506	0	7.317073170731708	24.48704814869018	NA	NA
05021	72	0	0	3	0	0	4407	0	1	92	0	0	303	0	0	835	0	0	995	0	0	481	0	0	84416	0	22	1023	12	38	5022	0	2	9659	0	0	1067	0	0	484	0	0	88823	0	23	1115	12	38	5325	0	2	10494	0	0	6.747891283973758	NA	NA	0.6198347107438017	NA	NA	4.9615527509766615	NA	4.3478260869565215	8.251121076233185	0	0	5.690140845070423	NA	0	7.956927768248523	NA	NA
05022	201	0	0	7	0	0	23917	0	5	49	0	0	645	0	0	2573	0	0	4100	0	0	177	0	0	149315	99	61	196	0	5	11415	17	16	17294	0	0	4301	0	0	184	0	0	173232	99	66	245	0	5	12060	17	16	19867	0	0	4.673331783306208	NA	NA	3.8043478260869565	NA	NA	13.806340629906714	0	7.575757575757576	20	NA	0	5.348258706467662	0	0	12.951124981124478	NA	NA
05023	58	0	0	2	0	0	5167	0	0	16	0	3	265	0	1	2542	0	0	2442	0	0	996	0	0	193589	195	80	1403	12	45	12182	0	15	25297	0	0	2500	0	0	998	0	0	198756	195	80	1419	12	48	12447	0	16	27839	0	0	2.32	NA	NA	0.20040080160320642	NA	NA	2.5996699470707805	0	0	1.127554615926709	0	6.25	2.12902707479714	NA	6.25	9.131075110456553	NA	NA
05024	305	0	0	20	0	0	25349	21	12	282	0	5	3680	0	6	4883	0	0	38234	0	0	2552	0	0	778965	313	203	4152	12	74	76040	141	96	53409	0	0	38539	0	0	2572	0	0	804314	334	215	4434	12	79	79720	141	102	58292	0	0	0.79140610809829	NA	NA	0.7776049766718507	NA	NA	3.1516298361087833	6.287425149700598	5.5813953488372094	6.359945872801083	0	6.329113924050633	4.616156547917712	0	5.882352941176471	8.376792698826597	NA	NA
05025	3289	0	0	174	0	0	119741	99	45	129	0	1	9081	17	13	9539	0	0	358	0	0	11	0	0	35051	0	7	94	0	4	1747	0	1	7783	0	0	3647	0	0	185	0	0	154792	99	52	223	0	5	10828	17	14	17322	0	0	90.18371264052647	NA	NA	94.05405405405405	NA	NA	77.3560649129154	100	86.53846153846153	57.847533632286996	NA	20	83.86590321388992	100	92.85714285714286	55.06869876457684	NA	NA
05026	70	0	0	2	0	0	1820	0	2	9	0	0	65	0	0	566	0	0	2001	0	0	918	0	0	110747	34	27	1260	12	39	9054	10	17	19646	0	0	2071	0	0	920	0	0	112567	34	29	1269	12	39	9119	10	17	20212	0	0	3.380009657170449	NA	NA	0.21739130434782608	NA	NA	1.6168148746968471	0	6.896551724137931	0.7092198581560284	0	0	0.7127974558613883	0	0	2.8003166435780726	NA	NA
05027	3597	0	0	61	0	0	90623	0	10	1132	12	41	3198	0	1	4491	0	0	61867	0	0	1462	0	0	1168026	311	209	3230	0	30	84614	127	87	91073	0	0	65464	0	0	1523	0	0	1258649	311	219	4362	12	71	87812	127	88	95564	0	0	5.494622998900159	NA	NA	4.005252790544977	NA	NA	7.200021610472817	0	4.566210045662101	25.951398441082073	100	57.74647887323944	3.6418712704413974	0	1.1363636363636365	4.699468419069943	NA	NA
05028	1213	0	0	160	0	0	44759	0	0	212	0	0	3569	10	12	4362	0	0	1615	0	0	760	0	0	99629	116	79	325	0	4	8745	10	19	18068	0	0	2828	0	0	920	0	0	144388	116	79	537	0	4	12314	20	31	22430	0	0	42.89250353606789	NA	NA	17.391304347826086	NA	NA	30.99911349973682	0	0	39.47858472998138	NA	0	28.983271073574794	50	38.70967741935484	19.44716897012929	NA	NA
05029	30	0	0	0	0	0	1379	0	6	5	0	0	148	0	0	369	0	0	1195	0	0	496	0	0	93044	0	22	300	0	5	5128	0	3	10643	0	0	1225	0	0	496	0	0	94423	0	28	305	0	5	5276	0	3	11012	0	0	2.4489795918367347	NA	NA	0	NA	NA	1.4604492549484764	NA	21.428571428571427	1.639344262295082	NA	0	2.805155420773313	NA	0	3.350889938249183	NA	NA
05030	33773	0	0	959	0	0	614516	290	176	1346	0	10	60844	127	77	28489	0	0	5528	0	0	181	0	0	160592	21	38	2959	34	82	13607	0	12	48934	0	0	39301	0	0	1140	0	0	775108	311	214	4305	34	92	74451	127	89	77423	0	0	85.93420014757895	NA	NA	84.12280701754386	NA	NA	79.28133885858487	93.2475884244373	82.24299065420561	31.26596980255517	0	10.869565217391305	81.72354971726371	100	86.51685393258427	36.79655916200612	NA	NA
05031	184	0	0	7	0	0	16505	0	3	896	12	35	1669	0	1	1937	0	0	1412	0	0	1223	0	0	119608	34	39	430	0	5	6957	0	4	17298	0	0	1596	0	0	1230	0	0	136113	34	42	1326	12	40	8626	0	5	19235	0	0	11.528822055137844	NA	NA	0.5691056910569106	NA	NA	12.125954170431921	0	7.142857142857143	67.57164404223228	100	87.5	19.348481335497333	NA	20	10.070184559396933	NA	NA
05032	357	0	0	16	0	0	28846	82	40	197	0	0	3886	10	14	4373	0	0	1697	0	0	898	0	0	90913	34	23	276	0	1	6928	10	15	12728	0	0	2054	0	0	914	0	0	119759	116	63	473	0	1	10814	20	29	17101	0	0	17.38072054527751	NA	NA	1.75054704595186	NA	NA	24.086707470837265	70.6896551724138	63.492063492063494	41.64904862579281	NA	0	35.934899204734606	50	48.275862068965516	25.571603999766097	NA	NA
05033	586	0	0	1465	0	0	51068	23	13	155	0	8	9819	14	15	10595	0	0	2209	0	0	700	0	0	142635	42	26	4686	12	57	18148	0	15	28374	0	0	2795	0	0	2165	0	0	193703	65	39	4841	12	65	27967	14	30	38969	0	0	20.966010733452595	NA	NA	67.6674364896074	NA	NA	26.364072833151784	35.38461538461539	33.333333333333336	3.2018178062383806	0	12.307692307692308	35.109235885150355	100	50	27.18827786189022	NA	NA
05034	135	0	0	0	0	0	4180	0	3	50	0	3	112	0	1	1399	0	0	2155	0	0	1242	0	5	92558	34	33	838	0	13	13571	0	11	47554	0	0	2290	0	0	1242	0	5	96738	34	36	888	0	16	13683	0	12	48953	0	0	5.895196506550218	NA	NA	0	NA	0	4.320949368397113	0	8.333333333333334	5.63063063063063	NA	18.75	0.8185339472337938	NA	8.333333333333334	2.857843237390967	NA	NA
05035	28356	0	0	2619	50	13	457339	574	197	1730	0	7	51390	91	61	30406	0	0	4662	0	0	1694	0	0	400118	211	117	5735	12	52	55925	63	41	65419	0	0	33018	0	0	4313	50	13	857457	785	314	7465	12	59	107315	154	102	95825	0	0	85.8804288569871	NA	NA	60.72339438905634	100	100	53.336668777559694	73.12101910828025	62.738853503184714	23.174815807099797	0	11.864406779661017	47.887061454596285	59.09090909090909	59.80392156862745	31.730759196451867	NA	NA
05036	48	0	0	52	0	0	10632	0	0	1330	0	6	417	0	0	2180	0	0	31484	0	0	4701	50	13	694855	618	239	6859	12	79	90911	105	106	93406	0	0	31532	0	0	4753	50	13	705487	618	239	8189	12	85	91328	105	106	95586	0	0	0.15222630978054041	NA	NA	1.094045865768988	0	0	1.507044070266355	0	0	16.241299303944317	0	7.0588235294117645	0.4565960056061668	0	0	2.2806687171761557	NA	NA
05037	16	0	0	0	0	0	3469	0	1	6	0	1	116	0	0	860	0	0	2025	0	0	172	0	0	84167	0	9	295	0	3	5205	10	13	9898	0	0	2041	0	0	172	0	0	87636	0	10	301	0	4	5321	10	13	10758	0	0	0.7839294463498285	NA	NA	0	NA	NA	3.9584189146013053	NA	10	1.9933554817275747	NA	25	2.180041345611727	0	0	7.994050938836215	NA	NA
05038	59	0	0	2	0	0	6182	0	2	18	0	1	879	0	1	3454	0	0	5638	0	0	1156	0	0	315904	294	130	555	0	8	19128	17	25	30799	0	0	5697	0	0	1158	0	0	322086	294	132	573	0	9	20007	17	26	34253	0	0	1.0356327891872916	NA	NA	0.17271157167530224	NA	NA	1.9193631514564433	0	1.5151515151515151	3.141361256544503	NA	11.11111111111111	4.39346228819913	0	3.8461538461538463	10.083788281318425	NA	NA
06001	327	0	0	255	0	0	8047	0	3	76	0	0	940	0	1	15298	0	0	2618	0	0	8859	22	15	164058	152	79	1668	0	0	12716	20	16	84963	0	0	2945	0	0	9114	22	15	172105	152	82	1744	0	0	13656	20	17	100261	0	0	11.103565365025467	NA	NA	2.7978933508887427	0	0	4.6756340606025395	0	3.658536585365854	4.3577981651376145	NA	NA	6.883421206795548	0	5.882352941176471	15.25817616022182	NA	NA
06002	3610	0	0	1216	30	2	78432	100	64	376	0	0	14369	46	34	32797	0	0	3545	0	0	1618	0	0	157752	326	79	1289	0	7	25693	0	4	104603	0	0	7155	0	0	2834	30	2	236184	426	143	1665	0	7	40062	46	38	137400	0	0	50.45422781271838	NA	NA	42.9075511644319	100	100	33.20800731632964	23.474178403755868	44.75524475524475	22.58258258258258	NA	0	35.86690629524237	100	89.47368421052632	23.86972343522562	NA	NA
06003	317	0	0	43	0	0	6362	0	0	21	0	0	988	0	0	9799	0	0	2853	0	0	712	0	0	131700	310	66	793	0	1	21908	0	3	53258	0	0	3170	0	0	755	0	0	138062	310	66	814	0	1	22896	0	3	63057	0	0	10	NA	NA	5.695364238410596	NA	NA	4.608074633135837	0	0	2.57985257985258	NA	0	4.315164220824598	NA	0	15.539908336901533	NA	NA
06004	92	0	0	82	0	0	7638	0	0	28	0	0	1193	0	0	7853	0	0	8708	0	0	10842	52	17	330916	548	202	2665	0	0	44690	66	52	149941	0	0	8800	0	0	10924	52	17	338554	548	202	2693	0	0	45883	66	52	157794	0	0	1.0454545454545454	NA	NA	0.7506407909190773	0	0	2.2560655021060154	0	0	1.0397326401782399	NA	NA	2.6000915371706297	0	0	4.9767418279529005	NA	NA
06005	187	0	0	63	0	0	16694	0	4	56	0	0	1853	0	0	7878	0	0	6587	0	0	1899	30	2	192584	416	126	1123	0	1	34875	46	37	80819	0	0	6774	0	0	1962	30	2	209278	416	130	1179	0	1	36728	46	37	88697	0	0	2.7605550634780043	NA	NA	3.2110091743119265	0	0	7.9769493209988624	0	3.076923076923077	4.749787955894826	NA	0	5.04519712480941	0	0	8.881923853117918	NA	NA
06006	40	0	0	17	0	0	634	0	0	4	0	0	358	0	0	4233	0	0	4268	0	0	2079	30	2	124870	124	83	818	0	2	18751	46	37	88292	0	0	4308	0	0	2096	30	2	125504	124	83	822	0	2	19109	46	37	92525	0	0	0.9285051067780873	NA	NA	0.8110687022900763	0	0	0.5051631820499745	0	0	0.48661800486618007	NA	0	1.8734627662358052	0	0	4.574979735206701	NA	NA
06007	1919	0	0	7932	22	15	111009	128	60	1293	0	0	8135	20	13	31561	0	0	894	0	0	774	0	0	33728	0	8	195	0	0	4403	0	10	55137	0	0	2813	0	0	8706	22	15	144737	128	68	1488	0	0	12538	20	23	86698	0	0	68.21898329185923	NA	NA	91.10957960027567	100	100	76.69704360322515	100	88.23529411764706	86.89516129032258	NA	NA	64.88275642048174	100	56.52173913043478	36.403377240536116	NA	NA
06008	31	0	0	8	0	0	5803	0	2	10	0	0	251	0	1	3164	0	0	4623	0	0	8668	22	15	212591	424	114	1966	0	0	28878	20	16	88283	0	0	4654	0	0	8676	22	15	218394	424	116	1976	0	0	29129	20	17	91447	0	0	0.6660936828534594	NA	NA	0.09220839096357769	0	0	2.6571242799710615	0	1.7241379310344827	0.5060728744939271	NA	NA	0.861684232208452	0	5.882352941176471	3.459927608341444	NA	NA
06009	607	0	0	845	0	0	45411	24	19	347	0	0	3388	0	3	45549	0	0	4120	0	0	1588	30	2	95778	100	67	579	0	2	17854	46	35	70127	0	0	4727	0	0	2433	30	2	141189	124	86	926	0	2	21242	46	38	115676	0	0	12.841125449545165	NA	NA	34.730785039046445	0	0	32.16327050974226	19.35483870967742	22.093023255813954	37.47300215982721	NA	0	15.949533942190001	0	7.894736842105263	39.3763615616031	NA	NA
06010	2214	0	0	586	0	0	82214	296	54	563	0	0	17607	0	0	21572	0	0	4237	0	0	1412	30	2	114929	100	70	491	0	0	18654	46	35	61491	0	0	6451	0	0	1998	30	2	197143	396	124	1054	0	0	36261	46	35	83063	0	0	34.32026042474035	NA	NA	29.32932932932933	0	0	41.70272340382362	74.74747474747475	43.54838709677419	53.415559772296014	NA	NA	48.55630015719368	0	0	25.970648784657428	NA	NA
07001	14	0	0	46	0	0	1235	0	0	567	0	5	277	0	0	9720	0	0	206	0	0	386	0	0	10622	0	3	4589	42	34	2732	0	2	51701	0	0	220	0	0	432	0	0	11857	0	3	5156	42	39	3009	0	2	61421	0	0	6.363636363636363	NA	NA	10.648148148148149	NA	NA	10.415788142025807	NA	0	10.996896819239721	0	12.820512820512821	9.205716184778996	NA	0	15.825206362644698	NA	NA
07002	125	0	0	74	0	0	2998	0	0	27	0	2	903	0	1	9426	0	0	2802	0	0	939	0	0	36530	0	6	12146	30	31	8738	0	3	108146	0	0	2927	0	0	1013	0	0	39528	0	6	12173	30	33	9641	0	4	117572	0	0	4.270584215920738	NA	NA	7.305034550839092	NA	NA	7.584497065371382	NA	0	0.22180234946192393	0	6.0606060606060606	9.366248314490198	NA	25	8.017214983159256	NA	NA
07003	95	0	0	127	0	0	3343	0	1	558	0	7	538	0	1	11354	0	0	289	0	0	534	0	0	24291	12	12	5127	42	41	5119	0	4	73361	0	0	384	0	0	661	0	0	27634	12	13	5685	42	48	5657	0	5	84715	0	0	24.739583333333332	NA	NA	19.213313161875945	NA	NA	12.097416226387784	0	7.6923076923076925	9.815303430079156	0	14.583333333333334	9.510341170231571	NA	20	13.402585138405241	NA	NA
07004	38	0	0	213	0	0	4016	0	0	1786	16	14	493	0	1	20213	0	0	1026	0	0	1564	0	0	35694	0	0	38600	43	83	8743	0	4	256279	0	0	1064	0	0	1777	0	0	39710	0	0	40386	59	97	9236	0	5	276492	0	0	3.5714285714285716	NA	NA	11.986494091164884	NA	NA	10.113321581465625	NA	NA	4.422324567919576	27.11864406779661	14.43298969072165	5.337808575140754	NA	20	7.310518930023292	NA	NA
07005	41	0	0	16	0	0	424	0	0	932	0	2	118	0	0	15679	0	0	729	0	0	598	0	0	15357	0	5	2876	0	12	5234	0	3	108958	0	0	770	0	0	614	0	0	15781	0	5	3808	0	14	5352	0	3	124637	0	0	5.324675324675325	NA	NA	2.6058631921824102	NA	NA	2.6867752360433435	NA	0	24.474789915966387	NA	14.285714285714286	2.204783258594918	NA	0	12.579731540393302	NA	NA
07006	4	0	0	32	0	0	762	0	0	1451	0	5	458	0	0	21967	0	0	109	0	0	45	0	0	4154	0	1	3962	0	25	2842	0	2	74024	0	0	113	0	0	77	0	0	4916	0	1	5413	0	30	3300	0	2	95991	0	0	3.5398230088495577	NA	NA	41.55844155844156	NA	NA	15.50040683482506	NA	0	26.805837797893957	NA	16.666666666666668	13.878787878787879	NA	0	22.884437082643164	NA	NA
07007	46	0	0	1	0	0	445	0	0	1302	0	2	19	0	0	6523	0	0	1933	0	0	3095	0	0	51730	0	14	15108	75	47	37280	29	31	212133	0	0	1979	0	0	3096	0	0	52175	0	14	16410	75	49	37299	29	31	218656	0	0	2.3244062657908033	NA	NA	0.03229974160206718	NA	NA	0.8528988979396263	NA	0	7.93418647166362	0	4.081632653061225	0.050939703477305025	0	0	2.9832247914532415	NA	NA
07008	28	0	0	30	0	0	727	0	0	126	0	0	446	0	0	21857	0	0	136	0	0	274	0	0	5430	0	1	5627	42	36	2489	0	1	104032	0	0	164	0	0	304	0	0	6157	0	1	5753	42	36	2935	0	1	125889	0	0	17.073170731707318	NA	NA	9.868421052631579	NA	NA	11.807698554490823	NA	0	2.1901616547888056	0	0	15.195911413969336	NA	0	17.362120598304855	NA	NA
07009	195	0	0	163	0	0	7962	0	3	70	0	3	1826	0	2	13800	0	0	1514	0	0	2943	0	0	39250	12	14	3907	0	43	18344	0	8	144794	0	0	1709	0	0	3106	0	0	47212	12	17	3977	0	46	20170	0	10	158594	0	0	11.410181392627267	NA	NA	5.247907276239537	NA	NA	16.864356519528933	0	17.647058823529413	1.760120693990445	NA	6.521739130434782	9.053049082796232	NA	20	8.701464115918634	NA	NA
07010	0	0	0	3	0	0	402	0	0	15	0	2	31	0	0	5389	0	0	41	0	0	40	0	0	2159	0	0	2741	0	24	1018	0	0	61633	0	0	41	0	0	43	0	0	2561	0	0	2756	0	26	1049	0	0	67022	0	0	0	NA	NA	6.976744186046512	NA	NA	15.696993361967982	NA	NA	0.5442670537010159	NA	7.6923076923076925	2.9551954242135365	NA	NA	8.040643370833457	NA	NA
07011	27	0	0	3	0	0	820	0	0	1053	0	5	135	0	0	15593	0	0	97	0	0	145	0	0	5075	0	1	5370	0	32	3866	0	3	122007	0	0	124	0	0	148	0	0	5895	0	1	6423	0	37	4001	0	3	137600	0	0	21.774193548387096	NA	NA	2.027027027027027	NA	NA	13.910093299406277	NA	0	16.39420831387202	NA	13.513513513513514	3.374156460884779	NA	0	11.332122093023257	NA	NA
07012	476	0	0	1367	0	0	10228	0	0	140	0	2	1858	0	1	22221	0	0	14603	0	0	7235	54	22	208851	145	110	3694	47	39	61130	76	64	147526	0	0	15079	0	0	8602	54	22	219079	145	110	3834	47	41	62988	76	65	169747	0	0	3.156708004509583	NA	NA	15.891653103929318	0	0	4.668635515042519	0	0	3.6515388628064684	0	4.878048780487805	2.949768209817743	0	1.5384615384615385	13.090658450517536	NA	NA
07013	149	0	0	49	0	0	2919	0	0	4025	28	15	1023	0	1	15919	0	0	584	0	0	343	0	0	6806	0	1	6605	0	18	2151	0	0	100171	0	0	733	0	0	392	0	0	9725	0	1	10630	28	33	3174	0	1	116090	0	0	20.32742155525239	NA	NA	12.5	NA	NA	30.015424164524422	NA	0	37.86453433678269	100	45.45454545454545	32.23062381852552	NA	100	13.712636747351192	NA	NA
07014	150	0	0	10	0	0	1315	0	0	2380	0	4	138	0	0	16746	0	0	379	0	0	99	0	0	5667	0	0	10084	28	30	2337	0	2	103917	0	0	529	0	0	109	0	0	6982	0	0	12464	28	34	2475	0	2	120663	0	0	28.35538752362949	NA	NA	9.174311926605505	NA	NA	18.83414494414208	NA	NA	19.094993581514764	0	11.764705882352942	5.575757575757576	NA	0	13.878322269461227	NA	NA
07015	186	0	0	921	0	0	7629	0	3	2564	0	10	2571	0	1	14898	0	0	2815	0	0	8547	28	29	110641	313	117	4666	0	30	24440	36	25	79120	0	0	3001	0	0	9468	28	29	118270	313	120	7230	0	40	27011	36	26	94018	0	0	6.197934021992669	NA	NA	9.727503168567807	0	0	6.45049463092923	0	2.5	35.46334716459198	NA	25	9.518344378216282	0	3.8461538461538463	15.845901848582187	NA	NA
07016	38	0	0	51	0	0	1003	0	0	179	0	5	568	0	0	8715	0	0	772	0	0	12388	16	31	37850	0	11	3651	0	13	13109	0	11	173781	0	0	810	0	0	12439	16	31	38853	0	11	3830	0	18	13677	0	11	182496	0	0	4.691358024691358	NA	NA	0.410000803923145	0	0	2.581525236146501	NA	0	4.673629242819843	NA	27.77777777777778	4.15295751992396	NA	0	4.775447133087848	NA	NA
07017	556	0	0	849	0	0	9227	0	1	734	0	10	4662	0	1	29123	0	0	1247	0	0	7964	10	25	41494	0	9	3212	47	54	10771	0	10	142213	0	0	1803	0	0	8813	10	25	50721	0	10	3946	47	64	15433	0	11	171336	0	0	30.837493067110373	NA	NA	9.633495971859753	0	0	18.19167603162398	NA	10	18.60111505321845	0	15.625	30.20799585304218	NA	9.090909090909092	16.997595368165477	NA	NA
07018	4	0	0	8	0	0	246	0	0	36	0	1	214	0	0	7335	0	0	461	0	0	353	0	0	5861	0	1	4468	28	23	2608	0	2	53247	0	0	465	0	0	361	0	0	6107	0	1	4504	28	24	2822	0	2	60582	0	0	0.8602150537634409	NA	NA	2.21606648199446	NA	NA	4.028164401506468	NA	0	0.7992895204262878	0	4.166666666666667	7.5832742735648475	NA	0	12.107556700009903	NA	NA
07019	452	0	0	1837	0	0	16554	0	4	2959	0	11	12586	16	13	59297	0	0	262	0	0	331	0	0	13665	0	0	10883	13	71	5075	0	2	258140	0	0	714	0	0	2168	0	0	30219	0	4	13842	13	82	17661	16	15	317437	0	0	63.30532212885154	NA	NA	84.73247232472325	NA	NA	54.7801052318078	NA	100	21.3769686461494	0	13.414634146341463	71.26436781609195	100	86.66666666666667	18.679927040641136	NA	NA
07020	48	0	0	29	0	0	676	0	0	1416	0	3	611	0	0	35820	0	0	543	0	0	583	0	0	25035	0	8	17274	72	59	8086	0	5	160040	0	0	591	0	0	612	0	0	25711	0	8	18690	72	62	8697	0	5	195860	0	0	8.121827411167512	NA	NA	4.738562091503268	NA	NA	2.629224845396912	NA	0	7.576243980738362	0	4.838709677419355	7.025411061285501	NA	0	18.288573470846522	NA	NA
07021	76	0	0	62	0	0	1041	0	0	45	0	3	1094	0	1	12434	0	0	968	0	0	2370	0	0	16941	0	1	890	0	14	3871	0	1	73687	0	0	1044	0	0	2432	0	0	17982	0	1	935	0	17	4965	0	2	86121	0	0	7.2796934865900385	NA	NA	2.549342105263158	NA	NA	5.789122455789123	NA	0	4.81283422459893	NA	17.647058823529413	22.03423967774421	NA	50	14.437825849676617	NA	NA
07022	83	0	0	2	0	0	421	0	0	888	0	5	11	0	0	15348	0	0	695	0	0	77	0	0	5611	0	0	8732	0	21	1179	0	1	125089	0	0	778	0	0	79	0	0	6032	0	0	9620	0	26	1190	0	1	140437	0	0	10.668380462724937	NA	NA	2.5316455696202533	NA	NA	6.979442970822281	NA	NA	9.23076923076923	NA	19.23076923076923	0.9243697478991597	NA	0	10.928743849555316	NA	NA
07023	133	0	0	29	0	0	1911	0	0	5391	0	15	41	0	0	75246	0	0	1981	0	0	1187	0	0	33768	0	4	17375	45	42	22713	13	16	223663	0	0	2114	0	0	1216	0	0	35679	0	4	22766	45	57	22754	13	16	298909	0	0	6.291390728476821	NA	NA	2.3848684210526314	NA	NA	5.356091818716893	NA	0	23.680049196169726	0	26.31578947368421	0.18018809879581613	0	0	25.173547802173907	NA	NA
07024	5	0	0	4	0	0	83	0	0	642	0	2	36	0	0	11115	0	0	2380	0	0	3278	0	0	54530	0	8	17489	74	95	37350	29	31	315592	0	0	2385	0	0	3282	0	0	54613	0	8	18131	74	97	37386	29	31	326707	0	0	0.20964360587002095	NA	NA	0.1218769043266301	NA	NA	0.15197846666544595	NA	0	3.5408968065743753	0	2.0618556701030926	0.09629272989889263	0	0	3.4021309613812987	NA	NA
07025	15	0	0	21	0	0	609	0	0	35	0	1	309	0	0	5058	0	0	230	0	0	171	0	0	5315	0	2	1962	0	10	2985	0	3	61103	0	0	245	0	0	192	0	0	5924	0	2	1997	0	11	3294	0	3	66161	0	0	6.122448979591836	NA	NA	10.9375	NA	NA	10.280216070222822	NA	0	1.7526289434151228	NA	9.090909090909092	9.380692167577413	NA	0	7.644987228125331	NA	NA
07026	85	0	0	20	0	0	1750	0	0	135	0	5	183	0	0	34895	0	0	1420	0	0	86	0	0	11710	0	0	25899	0	40	384	0	0	199202	0	0	1505	0	0	106	0	0	13460	0	0	26034	0	45	567	0	0	234097	0	0	5.647840531561462	NA	NA	18.867924528301888	NA	NA	13.00148588410104	NA	NA	0.5185526619036644	NA	11.11111111111111	32.27513227513227	NA	NA	14.906214090740164	NA	NA
07027	2332	0	0	742	0	0	22508	0	0	664	0	6	6406	0	1	29820	0	0	15932	0	0	7519	54	22	216835	145	118	15368	30	51	68069	76	67	245232	0	0	18264	0	0	8261	54	22	239343	145	118	16032	30	57	74475	76	68	275052	0	0	12.768287341217697	NA	NA	8.981963442682485	0	0	9.404076994104695	0	0	4.141716566866267	0	10.526315789473685	8.60154414232964	0	1.4705882352941178	10.841586318223463	NA	NA
07028	72	0	0	8	0	0	599	0	0	25	0	1	64	0	0	3626	0	0	145	0	0	86	0	0	4597	0	0	877	0	4	932	0	1	19937	0	0	217	0	0	94	0	0	5196	0	0	902	0	5	996	0	1	23563	0	0	33.17972350230415	NA	NA	8.51063829787234	NA	NA	11.528098537336412	NA	NA	2.7716186252771617	NA	20	6.42570281124498	NA	0	15.388532869329033	NA	NA
07029	130	0	0	226	0	0	796	0	1	238	0	1	54	0	0	1698	0	0	772	0	0	1231	0	0	9976	0	0	4702	28	25	3529	0	2	65298	0	0	902	0	0	1457	0	0	10772	0	1	4940	28	26	3583	0	2	66996	0	0	14.412416851441241	NA	NA	15.511324639670557	NA	NA	7.389528406981062	NA	100	4.817813765182186	0	3.8461538461538463	1.507116941110801	NA	0	2.534479670428085	NA	NA
