V1	V2
21001	21164
21001	29037
21002	21076
21002	30102
21002	30124
21002	30183
21003	20032
21003	20055
21003	20186
21003	21009
21003	21066
21003	21112
21003	21113
21003	21141
21003	21127
21003	21139
21003	21147
21003	21155
21003	21157
21003	21169
21003	21196
21004	21065
21004	21104
21004	21115
21004	21096
21004	21118
21004	21144
21004	21152
21004	21154
21004	21164
21005	21022
21005	21033
21005	21069
21005	21165
21005	21168
21006	21014
21006	21049
21006	21208
21006	21123
21006	21162
21006	21167
21006	21183
21006	21184
21006	21215
21007	21031
21007	21062
21007	21042
21007	21085
21007	21201
21007	21206
21007	21157
21007	21159
21008	13002
21008	13016
21008	21071
21008	21208
21009	21003
21009	21059
21009	21113
21009	21139
21009	21157
21010	21013
21010	21061
21010	21035
21010	21120
21010	21156
21010	21195
21010	21214
21010	21217
21010	30159
21010	30201
21011	12070
21011	21081
21011	21198
21011	21191
21012	21045
21012	21142
21012	21130
21012	21137
21012	21179
21013	21010
21013	21124
21013	21129
21013	21156
21013	21214
21014	21006
21014	21028
21014	21030
21014	21068
21014	21123
21014	21162
21015	21001
21015	21040
21015	21114
21015	21163
21016	21053
21016	21083
21016	21208
21016	21172
21017	21054
21017	21173
21017	21186
21018	20459
21018	21037
21018	21092
21018	21209
21018	21156
21018	21190
21019	21022
21019	21069
21019	21106
21019	21121
21019	21148
21019	21159
21019	21175
21019	21188
21020	21079
21020	21098
21020	21153
21020	21182
21020	21193
21021	21051
21021	21085
21022	17032
21022	17036
21022	21005
21022	21019
21022	21033
21022	21069
21022	21165
21022	21188
21023	21063
21023	21045
21023	30099
21023	30101
21023	30127
21024	21056
21024	21059
21024	21047
21024	21113
21024	21155
21024	21157
21025	21043
21025	21075
21025	21076
21025	21088
21025	21158
21025	21186
21025	21216
21026	21060
21026	21074
21026	21102
21026	21140
21026	21126
21026	21138
21027	20018
21027	20340
21027	20373
21027	20459
21027	20548
21027	21209
21027	21129
21053	13007
21053	13008
21053	13016
21053	21016
21053	21083
21053	21208
21053	29034
21028	21014
21028	21030
21028	21077
21028	21210
21028	21162
21029	21072
21029	21084
21029	21192
21029	30203
21054	21017
21054	21044
21054	21075
21054	21199
21054	21170
21054	21173
21054	21174
21054	21186
21055	20039
21055	20568
21055	20165
21055	20455
21055	21112
21055	21135
21056	21024
21056	21047
21056	21198
21056	21155
21056	21191
21057	13002
21057	21109
21058	21116
21058	21093
21058	21179
21058	30025
21058	30079
21059	21009
21059	21024
21059	21113
21059	21157
21030	21014
21030	21028
21030	21068
21030	21077
21030	21107
21031	21007
21031	21070
21031	21206
21031	21146
21031	21159
21032	12008
21032	12019
21032	21047
21032	21073
21032	21081
21032	21087
21032	21198
21033	17010
21033	17032
21033	17033
21033	21005
21033	21022
21033	21168
21060	21026
21060	21074
21061	21010
21061	21145
21061	21217
21061	30173
21061	30201
21034	21041
21034	21140
21034	21090
21034	21136
21034	21181
21034	29044
21035	20109
21035	20545
21035	21010
21035	21036
21035	21129
21035	21214
21035	21217
21036	20142
21036	20228
21036	20434
21036	20490
21036	20545
21036	21035
21036	21145
21036	21217
21037	21018
21037	21082
21037	21092
21037	21169
21037	21190
21062	21007
21062	21085
21062	21201
21062	21133
21062	21166
21063	21023
21063	21045
21063	21099
21063	21110
21063	30018
21063	30099
21038	21118
21038	21144
21038	21151
21038	21164
21038	21189
21039	21078
21039	21167
21039	21172
21039	21215
21040	21001
21040	21015
21040	21114
21040	21153
21040	21164
21040	21193
21041	21034
21041	21114
21041	21140
21041	29042
21041	29027
21041	29041
21042	21007
21042	21206
21042	21147
21042	21157
21043	21025
21043	21101
21043	21088
21043	21207
21043	21186
21043	21192
21043	21216
21044	21054
21044	21105
21044	21083
21044	21094
21044	21212
21044	21170
21044	21186
21045	21012
21045	21023
21045	21063
21045	21110
21045	21115
21045	21130
21045	21179
21045	30029
21045	30127
21046	21099
21046	21103
21046	21149
21046	21161
21046	30006
21047	17003
21047	21024
21047	21056
21047	21032
21047	21051
21047	21073
21047	21085
21047	21087
21047	21198
21047	21157
21048	21074
21048	21143
21048	21122
21048	21132
21049	21006
21049	21071
21049	21208
21049	21183
21050	21116
21050	30024
21050	30029
21050	30047
21050	30079
21050	30071
21051	17003
21051	21021
21051	21047
21051	21085
21051	21168
21051	21176
21052	21070
21052	21206
21052	21146
21064	21111
21064	21194
21064	30083
21064	30175
21064	30157
21064	30160
21065	21004
21065	21115
21065	21142
21065	21096
21065	21130
21066	20032
21066	20261
21066	21003
21066	21113
21066	21141
21066	21139
21067	21093
21067	21137
21067	21170
21067	21179
21067	30128
21068	21014
21068	21030
21068	21107
21068	21089
21068	21123
21069	21005
21069	21019
21069	21022
21069	21121
21069	21165
21069	21166
21069	21168
21069	21185
21070	21031
21070	21052
21070	21095
21070	21206
21070	21131
21070	21146
21070	21150
21070	21159
21070	21193
21071	13002
21071	21008
21071	21049
21071	21100
21071	21091
21071	21208
21071	21213
21071	21178
21071	21183
21071	21197
21072	21029
21072	21077
21072	21107
21072	21080
21072	21084
21072	21088
21072	21192
21072	21216
21072	30050
21072	30203
21073	17003
21073	21032
21073	21047
21073	21087
21073	21160
21074	15009
21074	15103
21074	21026
21074	21060
21074	21048
21074	21140
21074	21090
21074	21143
21074	21132
21074	21138
21074	21181
21074	29023
21075	21025
21075	21054
21075	21076
21075	21204
21075	21173
21075	21174
21075	21186
21076	21002
21076	21025
21076	21075
21076	21199
21076	21158
21076	21174
21076	30086
21076	30124
21076	30183
21077	21028
21077	21030
21077	21072
21077	21107
21077	21084
21077	21210
21078	21039
21078	21202
21078	21210
21078	21172
21078	21215
21079	21020
21079	21098
21079	21203
21079	21171
21079	21182
21079	21189
21097	21151
21097	21153
21097	21164
21098	21020
21098	21079
21098	21092
21098	21203
21098	21206
21098	21169
21098	21193
21099	21063
21099	21046
21099	21110
21099	21161
21099	21177
21099	30006
21099	30018
21100	13002
21100	21071
21100	21109
21100	21178
21101	21043
21101	21202
21101	21207
21101	21216
21102	21026
21102	21126
21102	21138
21102	21175
21103	21046
21103	21149
21103	21156
21103	21195
21103	30006
21104	21001
21104	21004
21104	21096
21104	21117
21104	21128
21104	21152
21104	21164
21104	29013
21104	29016
21104	29037
21105	21044
21105	21083
21105	21094
21106	21019
21106	21114
21106	21119
21106	21125
21106	21148
21106	21159
21107	21030
21107	21068
21107	21072
21107	21077
21107	21089
21107	30050
21107	30067
21107	30103
21108	21142
21108	21094
21108	21128
21108	21137
21108	21170
21108	29007
21109	13002
21109	13060
21109	21057
21109	21100
21109	21178
21110	21063
21110	21045
21110	21099
21110	21115
21110	21205
21110	21154
21110	21177
21111	13027
21111	21064
21111	21086
21111	21194
21111	30083
21112	20022
21112	20039
21112	20165
21112	20340
21112	21003
21112	21055
21112	21141
21112	21127
21113	21003
21113	21009
21113	21024
21113	21059
21113	21066
21113	21139
21113	21155
21113	21191
21114	21015
21114	21040
21114	21041
21114	21106
21114	21140
21114	21119
21114	21150
21114	21159
21114	21163
21114	21193
21114	29013
21114	29025
21114	29027
21114	29028
21115	21004
21115	21045
21115	21065
21115	21110
21115	21130
21115	21154
21116	21058
21116	21050
21116	21179
21116	30029
21116	30079
21080	21072
21080	21084
21080	21202
21080	21210
21080	21216
21081	12019
21081	12070
21081	12045
21081	21011
21081	21032
21081	21198
21082	21037
21082	21092
21082	21169
21083	21016
21083	21053
21083	21044
21083	21105
21083	21094
21083	21212
21083	21172
21083	29004
21083	29030
21083	29034
21083	29046
21084	21029
21084	21072
21084	21077
21084	21080
21084	21210
21085	21007
21085	21021
21085	21062
21085	21047
21085	21051
21085	21157
21085	21166
21085	21176
21086	13027
21086	21111
21086	21178
21086	21194
21086	21197
21086	30051
21087	12008
21087	12034
21087	17025
21087	21032
21087	21047
21087	21073
21087	21160
21088	21025
21088	21043
21088	21072
21088	21158
21088	21192
21088	21216
21089	21068
21089	21107
21089	21213
21089	21123
21089	21183
21089	21184
21089	30037
21089	30067
21140	21026
21140	21034
21140	21041
21140	21074
21140	21114
21140	21090
21140	21119
21140	21126
21141	20165
21141	20261
21141	20455
21141	21003
21141	21066
21141	21112
21141	21139
21090	21034
21090	21074
21090	21140
21090	21181
21142	21012
21142	21065
21142	21108
21142	21096
21142	21128
21142	21130
21142	21137
21143	15103
21143	21048
21143	21074
21143	21122
21143	21132
21143	21134
21143	21180
21143	29015
21091	21071
21091	21213
21091	21197
21092	21018
21092	21037
21092	21098
21092	21082
21092	21203
21092	21156
21092	21161
21092	21169
21092	21177
21093	21058
21093	21067
21093	21179
21093	30025
21093	30128
21094	21044
21094	21105
21094	21108
21094	21083
21094	21170
21094	29004
21094	29007
21198	21011
21198	21056
21198	21032
21198	21047
21198	21081
21198	21191
21199	21054
21199	21076
21199	21170
21199	21174
21199	30086
21199	30128
21095	21070
21095	21131
21095	21150
21096	21004
21096	21065
21096	21104
21096	21142
21096	21128
21096	21152
21200	21202
21200	21207
21200	21212
21200	21172
21201	21007
21201	21062
21201	21121
21201	21133
21201	21159
21201	21166
21202	21078
21202	21101
21202	21080
21202	21200
21202	21207
21202	21210
21202	21172
21202	21216
21203	21079
21203	21098
21203	21092
21203	21205
21203	21154
21203	21177
21203	21189
21204	21075
21204	21173
21204	21186
21205	21110
21205	21203
21205	21154
21205	21177
21206	21007
21206	21031
21206	21042
21206	21052
21206	21070
21206	21098
21206	21146
21206	21147
21206	21169
21206	21193
21207	21043
21207	21101
21207	21200
21207	21202
21207	21211
21207	21212
21207	21186
21208	13016
21208	21006
21208	21008
21208	21016
21208	21053
21208	21049
21208	21071
21208	21167
21208	21172
21209	20340
21209	20459
21209	21018
21209	21027
21209	21124
21209	21129
21209	21156
21117	21104
21117	21128
21210	21028
21210	21077
21210	21078
21210	21080
21210	21084
21210	21202
21210	21162
21210	21215
21211	21207
21211	21212
21211	21186
21212	21044
21212	21083
21212	21200
21212	21207
21212	21211
21212	21172
21212	21186
21213	21071
21213	21089
21213	21091
21213	21183
21213	21197
21213	30037
21213	30051
21118	21004
21118	21038
21118	21144
21118	21164
21119	21106
21119	21114
21119	21140
21119	21125
21119	21126
21120	21010
21120	21156
21120	21195
21121	21019
21121	21069
21121	21201
21121	21159
21121	21166
21122	21048
21122	21143
21122	21132
21123	21006
21123	21014
21123	21068
21123	21089
21123	21184
21124	21013
21124	21209
21124	21129
21124	21156
21125	21106
21125	21119
21125	21126
21125	21148
21126	21026
21126	21102
21126	21140
21126	21119
21126	21125
21126	21148
21126	21175
21127	20022
21127	20459
21127	21003
21127	21112
21127	21190
21127	21196
21128	21104
21128	21108
21128	21142
21128	21096
21128	21117
21128	21152
21128	29007
21128	29008
21128	29013
21129	20109
21129	20548
21129	21013
21129	21027
21129	21035
21129	21209
21129	21124
21129	21214
21130	21012
21130	21045
21130	21065
21130	21115
21130	21142
21131	21070
21131	21095
21131	21150
21131	21193
21132	21048
21132	21074
21132	21143
21132	21122
21132	29015
21132	29019
21132	29023
21133	21062
21133	21201
21134	21143
21134	21180
21134	29015
21135	20039
21135	20340
21135	20476
21135	21055
21136	21034
21136	21181
21136	29044
21136	29023
21136	29032
21137	21012
21137	21067
21137	21108
21137	21142
21137	21170
21137	21179
21138	15009
21138	15015
21138	21026
21138	21074
21138	21102
21138	21175
21138	21188
21139	21003
21139	21009
21139	21066
21139	21113
21139	21141
21144	21004
21144	21038
21144	21118
21144	21154
21144	21189
21145	20029
21145	20228
21145	20354
21145	20406
21145	21061
21145	21036
21145	21217
21145	30173
21146	21031
21146	21052
21146	21070
21146	21206
21147	21003
21147	21042
21147	21206
21147	21157
21147	21169
21148	21019
21148	21106
21148	21125
21148	21126
21148	21175
21149	21046
21149	21103
21149	21156
21149	21161
21150	21070
21150	21114
21150	21095
21150	21131
21150	21159
21150	21193
21151	21038
21151	21097
21151	21153
21151	21164
21151	21182
21151	21189
21152	21004
21152	21104
21152	21096
21152	21128
21153	21020
21153	21040
21153	21097
21153	21151
21153	21164
21153	21182
21153	21193
21154	21004
21154	21110
21154	21115
21154	21203
21154	21205
21154	21144
21154	21189
21155	20186
21155	21003
21155	21024
21155	21056
21155	21113
21155	21191
21156	21010
21156	21013
21156	21018
21156	21103
21156	21092
21156	21209
21156	21120
21156	21124
21156	21149
21156	21161
21156	21195
21157	21003
21157	21007
21157	21009
21157	21024
21157	21059
21157	21042
21157	21047
21157	21085
21157	21147
21158	21025
21158	21076
21158	21088
21158	21192
21158	30066
21158	30124
21159	21007
21159	21019
21159	21031
21159	21070
21159	21106
21159	21114
21159	21201
21159	21121
21159	21150
21160	17003
21160	17019
21160	17025
21160	21073
21160	21087
21161	21046
21161	21099
21161	21092
21161	21149
21161	21156
21161	21177
21162	21006
21162	21014
21162	21028
21162	21210
21162	21215
21163	21001
21163	21015
21163	21114
21163	29013
21163	29028
21164	21001
21164	21004
21164	21038
21164	21040
21164	21097
21164	21104
21164	21118
21164	21151
21164	21153
21165	21005
21165	21022
21165	21069
21166	21062
21166	21069
21166	21085
21166	21201
21166	21121
21166	21176
21166	21185
21167	21006
21167	21039
21167	21208
21167	21172
21167	21215
21168	17003
21168	17010
21168	21005
21168	21033
21168	21051
21168	21069
21168	21176
21168	21185
21169	21003
21169	21037
21169	21098
21169	21082
21169	21092
21169	21206
21169	21147
21169	21190
21169	21196
21170	21054
21170	21044
21170	21067
21170	21108
21170	21094
21170	21199
21170	21137
21170	30128
21171	21079
21171	21189
21172	21016
21172	21039
21172	21078
21172	21083
21172	21200
21172	21202
21172	21208
21172	21212
21172	21167
21173	21017
21173	21054
21173	21075
21173	21204
21173	21186
21174	21054
21174	21075
21174	21076
21174	21199
21175	21019
21175	21102
21175	21126
21175	21138
21175	21148
21175	21188
21176	21051
21176	21085
21176	21166
21176	21168
21176	21185
21177	21099
21177	21110
21177	21092
21177	21203
21177	21205
21177	21161
21178	13027
21178	13060
21178	21071
21178	21100
21178	21109
21178	21086
21178	21187
21178	21197
21179	21012
21179	21058
21179	21045
21179	21067
21179	21116
21179	21093
21179	21137
21179	30029
21180	15039
21180	15103
21180	15099
21180	21143
21180	21134
21180	29006
21180	29012
21180	29015
21180	29020
21180	29021
21181	21034
21181	21074
21181	21090
21181	21136
21181	29023
21182	21020
21182	21079
21182	21151
21182	21153
21182	21189
21183	21006
21183	21049
21183	21071
21183	21089
21183	21213
21183	21184
21184	21006
21184	21089
21184	21123
21184	21183
21185	21069
21185	21166
21185	21168
21185	21176
21186	21017
21186	21025
21186	21054
21186	21043
21186	21044
21186	21075
21186	21204
21186	21207
21186	21211
21186	21212
21186	21173
21187	13027
21187	13060
21187	21178
21188	15015
21188	17022
21188	17036
21188	21019
21188	21022
21188	21138
21188	21175
21189	21038
21189	21079
21189	21203
21189	21144
21189	21151
21189	21154
21189	21171
21189	21182
21190	20459
21190	21018
21190	21037
21190	21127
21190	21169
21190	21196
21191	12070
21191	20186
21191	20567
21191	21011
21191	21056
21191	21113
21191	21198
21191	21155
21192	21029
21192	21043
21192	21072
21192	21088
21192	21158
21192	30066
21192	30203
21193	21020
21193	21040
21193	21070
21193	21098
21193	21114
21193	21206
21193	21131
21193	21150
21193	21153
21194	21064
21194	21111
21194	21086
21194	30040
21194	30051
21194	30175
21195	21010
21195	21103
21195	21120
21195	21156
21195	30006
21195	30019
21195	30147
21195	30159
21195	30184
21195	30195
21196	21003
21196	21127
21196	21169
21196	21190
21197	21071
21197	21086
21197	21091
21197	21213
21197	21178
21197	30051
21214	21010
21214	21013
21214	21035
21214	21129
21215	21006
21215	21039
21215	21078
21215	21210
21215	21162
21215	21167
21216	21025
21216	21043
21216	21072
21216	21101
21216	21080
21216	21088
21216	21202
21217	21010
21217	21061
21217	21035
21217	21036
21217	21145
22001	15001
22001	15003
22001	15085
22001	16017
22001	16031
22001	22008
22001	22016
22002	11006
22002	22003
22002	22004
22002	22009
22002	22013
22002	22015
22003	11006
22003	11045
22003	22002
22003	22009
22003	24027
22003	24031
22003	24019
22004	13047
22004	13059
22004	13084
22004	22002
22004	22007
22004	22013
22004	22015
22004	22018
22005	11040
22005	22007
22005	22011
22005	22012
22005	22017
22005	22018
22006	11004
22006	11005
22006	11019
22006	22008
22006	22014
22007	13059
22007	22004
22007	22005
22007	22017
22007	22018
22008	11010
22008	11019
22008	16031
22008	22001
22008	22006
22008	22011
22008	22012
22008	22014
22008	22016
22009	13047
22009	22002
22009	22003
22009	22010
22009	22015
22009	24003
22009	24031
22009	24036
22009	24054
22010	13031
22010	13040
22010	13047
22010	13049
22010	22009
22010	24054
22011	11032
22011	11040
22011	22005
22011	22008
22011	22012
22011	22014
22012	22005
22012	22008
22012	22011
22012	22016
22012	22017
22013	11006
22013	11034
22013	11040
22013	11045
22013	22002
22013	22004
22013	22018
22014	11003
22014	11005
22014	11032
22014	22006
22014	22008
22014	22011
22015	13047
22015	22002
22015	22004
22015	22009
22016	13029
22016	13044
22016	15003
22016	15071
22016	22001
22016	22008
22016	22012
22016	22017
22017	13029
22017	13059
22017	22005
22017	22007
22017	22012
22017	22016
22018	11040
22018	22004
22018	22005
22018	22007
22018	22013
23001	23008
23001	23009
23002	23006
23002	23009
23002	23010
23002	31021
23002	31022
23002	31092
23003	23005
23003	23007
23004	04006
23004	04010
23004	23010
23005	23003
23005	23007
23005	23011
23006	04006
23006	23002
23006	23010
23006	31022
23006	31058
23006	31079
23006	31098
23007	23003
23007	23005
23007	23008
23007	23011
23007	31019
23007	31096
23008	23001
23008	23007
23008	23009
23008	23011
23008	31019
23008	31102
23009	23001
23009	23002
23009	23008
23010	04006
23010	04010
23010	23002
23010	23004
23010	23006
23011	23005
23011	23007
23011	23008
24001	24028
24001	24021
24001	24022
24001	32038
24002	24005
24002	24024
24002	24036
24002	24010
24002	24023
24003	22009
24003	24036
24003	24041
24003	24012
24003	24013
24003	24018
24003	24054
24004	24030
24004	24035
24004	24008
24004	24009
24004	24051
24004	24055
24005	24002
24005	24024
24005	24023
24024	11043
24024	24002
24024	24005
24024	24027
24024	24030
24024	24032
24024	24010
24024	24011
24024	24023
24024	24052
24025	24033
24025	24015
24025	24022
24025	24045
24025	24049
24025	32035
24025	32038
24025	32053
24025	32054
24026	24039
24026	24041
24026	24042
24026	24012
24027	11043
24027	11045
24027	22003
24027	24024
24027	24019
24027	24023
24006	24033
24006	24007
24006	24015
24006	24044
24006	24047
24006	24048
24006	32026
24028	24001
24028	24035
24028	24009
24028	24021
24028	24022
24028	24046
24028	24056
24028	24050
24028	24051
24028	24055
24029	13046
24029	24037
24029	24038
24029	24039
24029	24042
24029	30161
24030	24004
24030	24024
24030	24008
24030	24011
24030	24052
24030	24055
24031	22003
24031	22009
24031	24036
24031	24019
24031	24023
24032	11029
24032	11030
24032	11033
24032	11043
24032	24024
24032	24043
24032	24011
24032	24050
24032	24055
24033	24025
24033	24006
24033	24015
24033	24049
24033	32026
24033	32051
24034	24040
24034	24041
24034	24042
24034	30123
24034	30161
24034	30205
24035	24004
24035	24028
24035	24009
24035	24051
24036	22009
24036	24002
24036	24003
24036	24031
24036	24010
24036	24013
24036	24023
24036	24058
24037	13018
24037	13034
24037	13046
24037	13049
24037	13062
24037	13073
24037	24029
24037	24038
24037	24057
24038	24029
24038	24037
24038	24039
24038	24057
24038	24053
24039	24026
24039	24029
24039	24038
24039	24042
24039	24012
24039	24014
24039	24053
24040	24034
24040	24041
24040	24013
24040	24016
24040	28004
24040	28021
24040	30123
24041	24003
24041	24026
24041	24034
24041	24040
24041	24042
24041	24012
24041	24013
24042	24026
24042	24029
24042	24034
24042	24039
24042	24041
24042	30161
24043	11033
24043	24032
24007	19014
24007	24006
24007	24020
24007	24044
24007	24048
24008	24004
24008	24030
24008	24010
24008	24017
24008	24051
24008	24052
24009	24004
24009	24028
24009	24035
24009	24055
24010	24002
24010	24024
24010	24036
24010	24008
24010	24017
24010	24052
24010	24058
24010	28039
24011	24024
24011	24030
24011	24032
24011	24055
24012	24003
24012	24026
24012	24039
24012	24041
24012	24014
24012	24018
24013	24003
24013	24036
24013	24040
24013	24041
24013	24058
24013	28004
24013	28028
24014	24039
24014	24012
24014	24018
24014	24053
24015	24025
24015	24006
24015	24033
24015	24045
24015	24047
24016	24040
24016	30123
24017	19014
24017	19036
24017	24008
24017	24010
24017	24047
24017	24051
24017	28006
24017	28039
24018	24003
24018	24012
24018	24014
24018	24053
24018	24054
24019	22003
24019	24027
24019	24031
24019	24023
24020	19014
24020	24007
24020	24047
24020	24048
24021	24001
24021	24028
24021	24046
24021	32038
24022	24001
24022	24025
24022	24028
24022	24045
24022	24056
24022	32038
24023	24002
24023	24005
24023	24024
24023	24027
24023	24031
24023	24036
24023	24019
24044	19014
24044	19017
24044	24006
24044	24007
24044	32007
24044	32026
24044	32041
24045	24025
24045	24015
24045	24022
24045	24047
24045	24056
24045	24051
24046	11022
24046	11030
24046	24028
24046	24021
24046	24050
24046	32038
24047	19014
24047	24006
24047	24015
24047	24017
24047	24020
24047	24045
24047	24048
24047	24051
24048	24006
24048	24007
24048	24020
24048	24047
24056	24028
24056	24022
24056	24045
24056	24051
24057	13049
24057	24037
24057	24038
24057	24053
24057	24054
24049	24025
24049	24033
24049	32016
24049	32017
24049	32037
24049	32051
24049	32053
24050	11030
24050	24028
24050	24032
24050	24046
24050	24055
24051	24004
24051	24028
24051	24035
24051	24008
24051	24017
24051	24045
24051	24047
24051	24056
24052	24024
24052	24030
24052	24008
24052	24010
24053	24038
24053	24039
24053	24014
24053	24018
24053	24057
24053	24054
24054	13049
24054	22009
24054	22010
24054	24003
24054	24018
24054	24057
24054	24053
24055	24004
24055	24028
24055	24030
24055	24032
24055	24009
24055	24011
24055	24050
24058	24036
24058	24010
24058	24013
24058	28028
24058	28039
24058	28029
25001	25010
25001	25011
25001	25017
25001	26003
25001	26033
25002	25011
25002	25013
25002	25015
25002	25018
25003	08029
25003	10034
25003	25006
25003	25013
25003	25017
25004	10023
25004	10026
25004	25012
25004	25014
25005	10034
25005	25006
25005	25008
25005	25016
25006	10034
25006	25003
25006	25005
25006	25008
25006	25013
25006	25018
25007	08008
25007	08020
25007	08030
25007	08046
25007	08065
25007	25010
25007	25017
25007	26003
25008	25005
25008	25006
25008	25016
25009	18001
25009	18005
25009	18016
25009	25014
25010	25001
25010	25007
25010	25017
25010	26003
25011	25001
25011	25002
25011	25015
25011	25017
25012	10026
25012	25004
25012	25014
25012	25016
25013	25002
25013	25003
25013	25006
25013	25015
25013	25017
25013	25018
25014	10023
25014	18005
25014	25004
25014	25009
25014	25012
25015	25002
25015	25011
25015	25013
25015	25017
25016	10026
25016	10034
25016	25005
25016	25008
25016	25012
25017	08029
25017	08046
25017	25001
25017	25003
25017	25007
25017	25010
25017	25011
25017	25013
25017	25015
25018	25002
25018	25006
25018	25013
26001	26014
26001	26034
26001	26038
26001	26050
26001	26053
26001	26066
26002	08035
26002	26015
26002	26027
26002	26039
26002	26041
26003	08020
26003	08066
26003	25001
26003	25007
26003	25010
26003	26049
26003	26033
26003	26042
26004	26017
26004	26046
26004	26047
26004	26064
26004	26060
26004	26065
26005	26009
26005	26052
26006	26011
26006	26013
26006	26019
26006	26023
26006	26022
26006	26035
26006	26041
26006	26045
26007	26046
26007	26065
26008	26024
26008	26028
26008	26031
26008	26032
26008	26040
26008	26052
26009	26005
26009	26052
26009	26061
26009	26057
26009	26069
26010	08013
26010	08035
26010	26015
26010	26031
26010	26041
26010	26067
26011	26006
26011	26019
26011	26027
26011	26041
26012	26018
26012	26029
26012	26072
26013	26006
26013	26023
26013	26034
26013	26045
26014	26001
26014	26038
26014	26057
26014	26066
26014	26068
26015	08035
26015	26002
26015	26010
26015	26041
26016	26020
26016	26045
26016	26047
26016	26064
26016	26058
26017	26004
26017	26048
26017	26047
26017	26070
26018	26012
26018	26026
26018	26049
26018	26029
26018	26042
26018	26044
26018	26051
26018	26062
26018	26071
26019	26006
26019	26011
26019	26027
26019	26035
26019	26039
26019	26059
26023	26006
26023	26013
26023	26032
26023	26034
26023	26038
26023	26041
26023	26067
26024	26008
26024	26028
26024	26038
26024	26052
26024	26063
26025	26029
26026	26018
26026	26033
26026	26042
26026	26071
26020	26016
26020	26030
26020	26045
26020	26047
26020	26050
26020	26056
26048	26017
26048	26055
26048	26070
26049	08066
26049	26003
26049	26018
26049	26042
26049	26051
26021	26029
26021	26030
26021	26037
26021	26054
26021	26061
26021	26062
26021	26068
26022	26006
26022	26035
26022	26036
26022	26045
26022	26058
26027	26002
26027	26011
26027	26019
26027	26039
26027	26041
26028	26008
26028	26024
26028	26032
26028	26038
26029	26012
26029	26018
26029	26025
26029	26021
26029	26030
26029	26062
26029	26072
26030	26020
26030	26021
26030	26029
26030	26037
26030	26047
26030	26056
26030	26066
26031	08013
26031	26008
26031	26010
26031	26032
26031	26040
26031	26067
26032	26008
26032	26023
26032	26028
26032	26031
26032	26038
26032	26067
26033	25001
26033	26003
26033	26026
26033	26042
26034	26001
26034	26013
26034	26023
26034	26038
26034	26045
26034	26050
26034	26053
26035	26006
26035	26019
26035	26022
26035	26036
26035	26043
26035	26059
26036	26022
26036	26035
26036	26043
26036	26058
26036	26065
26037	26021
26037	26030
26037	26066
26037	26068
26038	26001
26038	26014
26038	26023
26038	26024
26038	26028
26038	26032
26038	26034
26038	26063
26038	26057
26039	26002
26039	26019
26039	26027
26039	26059
26040	08013
26040	08040
26040	26008
26040	26031
26040	26052
26041	26002
26041	26006
26041	26010
26041	26011
26041	26015
26041	26023
26041	26027
26041	26067
26042	26003
26042	26018
26042	26026
26042	26049
26042	26033
26042	26071
26043	26035
26043	26036
26043	26059
26043	26060
26043	26065
26044	26018
26044	26051
26044	26061
26044	26062
26044	26069
26045	26006
26045	26013
26045	26016
26045	26020
26045	26022
26045	26034
26045	26050
26045	26058
26046	26004
26046	26007
26046	26064
26046	26065
26047	26004
26047	26016
26047	26017
26047	26020
26047	26030
26047	26064
26050	26001
26050	26020
26050	26034
26050	26045
26050	26053
26050	26056
26050	26066
26051	08047
26051	08066
26051	26018
26051	26049
26051	26044
26051	26069
26052	08040
26052	08063
26052	26005
26052	26008
26052	26009
26052	26024
26052	26040
26052	26063
26052	26057
26052	26069
26053	26001
26053	26034
26053	26050
26054	26021
26054	26061
26054	26062
26055	02002
26055	26048
26061	26009
26061	26021
26061	26044
26061	26054
26061	26062
26061	26057
26061	26068
26061	26069
26062	26018
26062	26021
26062	26029
26062	26044
26062	26054
26062	26061
26056	26020
26056	26030
26056	26050
26056	26066
26063	26024
26063	26038
26063	26052
26063	26057
26064	26004
26064	26016
26064	26046
26064	26047
26064	26058
26064	26065
26057	26009
26057	26014
26057	26038
26057	26052
26057	26061
26057	26063
26057	26068
26058	26016
26058	26022
26058	26036
26058	26045
26058	26064
26058	26065
26059	26019
26059	26035
26059	26039
26059	26043
26060	26004
26060	26043
26060	26065
26065	26004
26065	26007
26065	26036
26065	26043
26065	26046
26065	26064
26065	26058
26065	26060
26066	26001
26066	26014
26066	26030
26066	26037
26066	26050
26066	26056
26066	26068
26067	26010
26067	26023
26067	26031
26067	26032
26067	26041
26068	26014
26068	26021
26068	26037
26068	26061
26068	26057
26068	26066
26069	08047
26069	08063
26069	26009
26069	26044
26069	26051
26069	26052
26069	26061
26070	26017
26070	26048
26071	26018
26071	26026
26071	26042
26072	26012
26072	26029
27001	04003
27001	04011
27001	27007
27001	27017
27002	07074
27002	27005
27002	27006
27002	27008
27002	27014
27002	30204
27003	04003
27003	27004
27003	27010
27003	27011
27003	27012
27003	27013
27003	27014
27004	07048
27004	07074
27004	27003
27004	27006
27004	27009
27004	27012
27004	27013
27004	27016
27005	27002
27005	27006
27005	27010
27005	27014
27006	07074
27006	27002
27006	27004
27006	27005
27006	27010
27006	27013
27007	04003
27007	04007
27007	07016
27007	07050
27007	07065
27007	27001
27007	27011
27007	27017
27008	07068
27008	07048
27008	07062
27008	07074
